VNG1133G	VNG0790G	1000.000000
VNG1700G	VNG1697G	1000.000000
VNG1695G	VNG1691G	1000.000000
VNG1104G	VNG1103G	1000.000000
VNG0640G	VNG0639G	1000.000000
VNG1212Gm	VNG1208G	1000.000000
VNG1157G	VNG0177G	1000.000000
VNG1707G	VNG0790G	1000.000000
VNG1715G	VNG1695G	1000.000000
VNG1700G	VNG1689G	1000.000000
VNG1693G	VNG0790G	1000.000000
VNG1697G	VNG1693G	1000.000000
VNG1134G	VNG1132G	1000.000000
VNG2219G	VNG2218G	1000.000000
VNG1701G	VNG1692G	1000.000000
VNG1713G	VNG1691G	1000.000000
VNG2332G	VNG2331G	1000.000000
VNG0640G	VNG0637G	1000.000000
VNG1703G	VNG1690G	1000.000000
VNG1554G	VNG1553G	1000.000000
VNG1139Gm	VNG1138G	1000.000000
VNG1714G	VNG1705G	1000.000000
VNG6315G	VNG2437G	1000.000000
VNG1714G	VNG1170G	1000.000000
VNG1702G	VNG1691G	1000.000000
VNG1705G	VNG1690G	1000.000000
VNG1689G	VNG1105G	1000.000000
VNG1705G	VNG1700G	1000.000000
VNG2220G	VNG2218G	1000.000000
VNG1606G	VNG1601G	1000.000000
VNG1703G	VNG1700G	1000.000000
VNG1705G	VNG1689G	1000.000000
VNG0636G	VNG0635G	1000.000000
VNG6311G	VNG6309G	1000.000000
VNG1649G	VNG1646G	1000.000000
VNG0974G	VNG0971G	1000.000000
VNG0308Gm	VNG0305G	1000.000000
VNG2087G	VNG0862G	1000.000000
VNG1690G	VNG1137G	1000.000000
VNG1713G	VNG1689G	1000.000000
VNG1715G	VNG1693G	1000.000000
VNG1705G	VNG1693G	1000.000000
VNG0583G	VNG0582C	1000.000000
VNG1649G	VNG1647G	1000.000000
VNG1883G	VNG1882G	1000.000000
VNG2648G	VNG1693G	1000.000000
VNG1707G	VNG1697G	1000.000000
VNG2220G	VNG2219G	1000.000000
VNG2657G	VNG0790G	1000.000000
VNG1691G	VNG1105G	1000.000000
VNG2596G	VNG2284G	1000.000000
VNG1709G	VNG1695G	1000.000000
VNG0973G	VNG0966G	1000.000000
VNG1715G	VNG1707G	1000.000000
VNG1141G	VNG1140G	1000.000000
VNG1709G	VNG1701G	1000.000000
VNG1714G	VNG1692G	1000.000000
VNG0646G	VNG0639G	1000.000000
VNG1714G	VNG1697G	998.999500
VNG0901G	VNG0897G	998.999500
VNG1576G	VNG1574G	998.999500
VNG1707G	VNG1693G	998.999500
VNG1713G	VNG1697G	998.999500
VNG1713G	VNG1711G	998.999500
VNG6316G	VNG6315G	998.999500
VNG2648G	VNG1134G	998.999500
VNG0681G	VNG0428G	998.999500
VNG0901G	VNG0898G	998.999500
VNG1709G	VNG1697G	998.999500
VNG1711G	VNG1709G	998.999500
VNG1713G	VNG1703G	998.999500
VNG2657G	VNG1134G	998.999500
VNG2657G	VNG1692G	998.999500
VNG2658G	VNG1707G	998.999500
VNG1702G	VNG1700G	998.999500
VNG1713G	VNG1707G	998.999500
VNG2657G	VNG2648G	998.999500
VNG2220G	VNG2217G	998.999500
VNG1829G	VNG0228G	998.999500
VNG1703G	VNG1702G	998.999500
VNG1715G	VNG1709G	998.999500
VNG2657G	VNG1697G	998.999500
VNG2326G	VNG1774G	998.999500
VNG2648G	VNG1700G	998.999500
VNG0872G	VNG0345G	998.999500
VNG1702G	VNG1689G	998.999500
VNG1714G	VNG1695G	998.999500
VNG2531G	VNG2529G	998.999500
VNG1715G	VNG1134G	998.999500
VNG1715G	VNG1692G	998.999500
VNG0639G	VNG0635G	998.999500
VNG1705G	VNG1703G	998.999500
VNG1715G	VNG1713G	998.999500
VNG0643G	VNG0639G	998.999500
VNG2668G	VNG2666G	998.999500
VNG2658G	VNG1715G	998.999500
VNG2219G	VNG2217G	998.999500
VNG0646G	VNG0643G	998.999500
VNG1707G	VNG1695G	998.999500
VNG1714G	VNG1700G	998.999500
VNG1557G	VNG1553G	998.999500
VNG6279G	VNG6277G	998.999500
VNG1711G	VNG1705G	998.999500
VNG1647G	VNG1646G	998.999500
VNG1707G	VNG1691G	998.999500
VNG1705G	VNG1697G	998.999500
VNG1557G	VNG1554G	998.999500
VNG2361G	VNG2359G	998.999500
VNG1700G	VNG1691G	998.999500
VNG1697G	VNG1132G	998.999500
VNG6280G	VNG6279G	998.999500
VNG2648G	VNG1697G	998.999500
VNG0453G	VNG0452G	998.999500
VNG2396G	VNG2395C	998.999500
VNG1714G	VNG1701G	998.999500
VNG1693G	VNG1690G	998.999500
VNG1713G	VNG1700G	998.999500
VNG2139G	VNG2135G	998.999500
VNG1707G	VNG1692G	998.999500
VNG1700G	VNG1695G	998.999500
VNG1701G	VNG1700G	998.999500
VNG1715G	VNG1703G	998.999500
VNG2294G	VNG2284G	998.999500
VNG1709G	VNG1707G	998.999500
VNG1143G	VNG1139Gm	998.999500
VNG1139Gm	VNG1134G	998.999500
VNG1714G	VNG1707G	998.999500
VNG2332G	VNG2330G	998.999500
VNG2668G	VNG2665G	998.999500
VNG1139Gm	VNG1133G	998.999500
VNG2657G	VNG1133G	998.999500
VNG1714G	VNG1702G	998.999500
VNG2658G	VNG1697G	998.999500
VNG1709G	VNG1693G	998.999500
VNG2665G	VNG2662G	998.999500
VNG2658G	VNG2648G	998.999500
VNG1713G	VNG1693G	998.999500
VNG1703G	VNG1691G	998.999500
VNG2138G	VNG2135G	998.999500
VNG1703G	VNG1695G	998.999500
VNG2330G	VNG2322G	998.999500
VNG0494G	VNG0491G	998.999500
VNG1868G	VNG1867G	998.999500
VNG0525C	VNG0524G	998.999500
VNG1701G	VNG1690G	998.999500
VNG2664Gm	VNG1140G	998.999500
VNG0872G	VNG0870G	998.999500
VNG2666G	VNG2664Gm	998.999500
VNG1707G	VNG1702G	998.999500
VNG2657G	VNG1693G	998.999500
VNG6309G	VNG1815G	998.000001
VNG6265G	VNG6262G	998.000001
VNG1715G	VNG1139Gm	998.000001
VNG2658G	VNG1693G	998.000001
VNG2658G	VNG1700G	998.000001
VNG2649G	VNG2648G	998.000001
VNG1715G	VNG1701G	998.000001
VNG2648G	VNG1707G	998.000001
VNG1702G	VNG1693G	998.000001
VNG1707G	VNG1134G	998.000001
VNG1141G	VNG1136G	998.000001
VNG2654Gm	VNG1692G	998.000001
VNG1176G	VNG1174G	998.000001
VNG0455G	VNG0453G	998.000001
VNG1211G	VNG1209G	998.000001
VNG0455G	VNG0452G	998.000001
VNG1701G	VNG1693G	998.000001
VNG1714G	VNG1711G	998.000001
VNG1711G	VNG1689G	998.000001
VNG1703G	VNG1701G	998.000001
VNG1216G	VNG1142G	998.000001
VNG1371Gm	VNG1370G	998.000001
VNG2624G	VNG2125Gm	998.000001
VNG1703G	VNG1693G	998.000001
VNG6309G	VNG2533G	998.000001
VNG0898G	VNG0897G	998.000001
VNG1707G	VNG1690G	998.000001
VNG2657G	VNG1700G	998.000001
VNG2331G	VNG1775C	998.000001
VNG0674C	VNG0673G	998.000001
VNG2658G	VNG1134G	998.000001
VNG1707G	VNG1701G	998.000001
VNG1700G	VNG1134G	998.000001
VNG2665G	VNG1140G	998.000001
VNG1139Gm	VNG1132G	998.000001
VNG6264G	VNG6262G	998.000001
VNG2648G	VNG1715G	998.000001
VNG1232G	VNG1230G	998.000001
VNG6213G	VNG6212G	998.000001
VNG1711G	VNG1695G	998.000001
VNG2295G	VNG2087G	998.000001
VNG1715G	VNG1714G	998.000001
VNG1555G	VNG1553G	998.000001
VNG1493G	VNG1305G	998.000001
VNG0474G	VNG0473G	998.000001
VNG2668G	VNG2664Gm	998.000001
VNG1416G	VNG1414G	998.000001
VNG1702G	VNG1697G	998.000001
VNG1711G	VNG1692G	998.000001
VNG1884G	VNG1883G	998.000001
VNG0382G	VNG0314G	998.000001
VNG2294G	VNG2087G	998.000001
VNG1707G	VNG1689G	998.000001
VNG6309G	VNG1814G	998.000001
VNG0790G	VNG0787G	998.000001
VNG1709G	VNG1700G	998.000001
VNG1709G	VNG1703G	998.000001
VNG1697G	VNG1134G	998.000001
VNG6280G	VNG6277G	998.000001
VNG1404G	VNG1180G	998.000001
VNG1715G	VNG1702G	997.001502
VNG1138G	VNG1132G	997.001502
VNG2666G	VNG2662G	997.001502
VNG1715G	VNG1691G	997.001502
VNG0974G	VNG0970G	997.001502
VNG1697G	VNG1139Gm	997.001502
VNG2650G	VNG2374Gm	997.001502
VNG1707G	VNG1139Gm	997.001502
VNG1693G	VNG1134G	997.001502
VNG1606G	VNG1414G	997.001502
VNG1693G	VNG1139Gm	997.001502
VNG0647G	VNG0646G	997.001502
VNG1711G	VNG1701G	997.001502
VNG1142G	VNG0324G	997.001502
VNG1714G	VNG1693G	997.001502
VNG2529G	VNG2527G	997.001502
VNG1700G	VNG1139Gm	997.001502
VNG2289G	VNG2286G	997.001502
VNG0639G	VNG0636G	997.001502
VNG2454C	VNG2452C	997.001502
VNG0885G	VNG0884G	997.001502
VNG1700G	VNG1133G	997.001502
VNG1595C	VNG1592G	997.001502
VNG7124	VNG7123	997.001502
VNG1701G	VNG1697G	997.001502
VNG1707G	VNG1133G	997.001502
VNG1143G	VNG1138G	997.001502
VNG1714G	VNG1703G	997.001502
VNG1478G	VNG0730C	997.001502
VNG2085G	VNG2084G	997.001502
VNG1310G	VNG1308G	997.001502
VNG6216G	VNG6213G	997.001502
VNG2648G	VNG1705G	997.001502
VNG0643G	VNG0637G	997.001502
VNG1711G	VNG1691G	997.001502
VNG2658G	VNG1139Gm	997.001502
VNG1711G	VNG1690G	997.001502
VNG2657G	VNG1705G	997.001502
VNG1715G	VNG1133G	997.001502
VNG2657G	VNG1707G	997.001502
VNG2648G	VNG1139Gm	997.001502
VNG0647G	VNG0643G	997.001502
VNG1705G	VNG1108G	997.001502
VNG1692G	VNG1134G	997.001502
VNG0239C	VNG0177G	997.001502
VNG1715G	VNG1690G	997.001502
VNG1074G	VNG1073G	996.004001
VNG0923G	VNG0921G	996.004001
VNG1711G	VNG1702G	996.004001
VNG1212Gm	VNG1211G	996.004001
VNG1938C	VNG1937C	996.004001
VNG0825C	VNG0824G	996.004001
VNG2574G	VNG1873G	996.004001
VNG2654Gm	VNG1705G	996.004001
VNG6256G	VNG6255C	996.004001
VNG2288G	VNG2286G	996.004001
VNG0457G	VNG0453G	996.004001
VNG1370G	VNG1369G	996.004001
VNG1568G	VNG1550G	996.004001
VNG1635G	VNG1634G	996.004001
VNG1356G	VNG1308G	996.004001
VNG2053G	VNG1140G	996.004001
VNG2598G	VNG1793C	996.004001
VNG2552G	VNG2551G	996.004001
VNG1715G	VNG1132G	996.004001
VNG1705G	VNG1105G	996.004001
VNG1707G	VNG1706G	996.004001
VNG1635G	VNG1632G	996.004001
VNG1273G	VNG0085G	996.004001
VNG2284G	VNG0862G	996.004001
VNG1693G	VNG1132G	996.004001
VNG2665G	VNG1141G	995.007499
VNG1697G	VNG1133G	995.007499
VNG2654Gm	VNG1697G	995.007499
VNG2648G	VNG1133G	995.007499
VNG2664Gm	VNG1141G	995.007499
VNG1649G	VNG0305G	995.007499
VNG1695G	VNG1105G	995.007499
VNG2365G	VNG2363Gm	995.007499
VNG1647G	VNG0386Gm	995.007499
VNG1709G	VNG1138G	995.007499
VNG2648G	VNG1709G	995.007499
VNG0491G	VNG0489G	995.007499
VNG2326G	VNG2322G	995.007499
VNG2331G	VNG2330G	995.007499
VNG1705G	VNG1134G	995.007499
VNG1692G	VNG1108G	995.007499
VNG1542G	VNG1308G	995.007499
VNG1692G	VNG1105G	995.007499
VNG2344G	VNG2343G	995.007499
VNG1634G	VNG1632G	995.007499
VNG2657G	VNG1132G	994.011994
VNG2053G	VNG1141G	994.011994
VNG1822G	VNG1273G	994.011994
VNG1310G	VNG1306G	994.011994
VNG2423G	VNG1414G	994.011994
VNG2295G	VNG1033G	994.011994
VNG1143G	VNG1134G	994.011994
VNG2657G	VNG2010G	994.011994
VNG1542G	VNG1306G	994.011994
VNG1128G	VNG1125G	994.011994
VNG2367G	VNG1356G	994.011994
VNG1138G	VNG1133G	994.011994
VNG2658G	VNG1105G	994.011994
VNG2247G	VNG1444G	994.011994
VNG2668G	VNG2662G	994.011994
VNG1972G	VNG1969G	994.011994
VNG1701G	VNG1105G	994.011994
VNG1945G	VNG1944C	994.011994
VNG1566G	VNG1565G	994.011994
VNG2053G	VNG2051G	994.011994
VNG1715G	VNG1706G	994.011994
VNG1705G	VNG1133G	994.011994
VNG1693G	VNG1133G	994.011994
VNG1716G	VNG1711G	994.011994
VNG2658G	VNG2654Gm	994.011994
VNG2657G	VNG2654Gm	994.011994
VNG1700G	VNG1132G	994.011994
VNG1768G	VNG1432G	994.011994
VNG1711G	VNG1703G	993.017485
VNG2531G	VNG2527G	993.017485
VNG6265G	VNG6264G	993.017485
VNG2654Gm	VNG1134G	993.017485
VNG1481G	VNG1301G	993.017485
VNG2654Gm	VNG1715G	993.017485
VNG1716G	VNG1702G	993.017485
VNG2650G	VNG1797G	993.017485
VNG0647G	VNG0637G	993.017485
VNG1698G	VNG1691G	993.017485
VNG0457G	VNG0455G	993.017485
VNG1684G	VNG1680G	993.017485
VNG2220G	VNG1926G	993.017485
VNG2650G	VNG1435G	993.017485
VNG1143G	VNG1132G	993.017485
VNG0673G	VNG0653G	993.017485
VNG1716G	VNG1709G	993.017485
VNG2484G	VNG2483G	993.017485
VNG2654Gm	VNG1707G	993.017485
VNG0896G	VNG0893G	993.017485
VNG1093C	VNG1092C	993.017485
VNG1578H	VNG1576G	993.017485
VNG1709G	VNG1134G	993.017485
VNG6315G	VNG1815G	993.017485
VNG1706G	VNG1700G	993.017485
VNG1143G	VNG1133G	993.017485
VNG2657G	VNG1139Gm	993.017485
VNG1305G	VNG0876G	993.017485
VNG1716G	VNG1713G	993.017485
VNG2220G	VNG1606G	993.017485
VNG1305G	VNG0414G	993.017485
VNG6315G	VNG1814G	992.023971
VNG2507G	VNG2118G	992.023971
VNG1705G	VNG0177G	992.023971
VNG1646G	VNG0384G	992.023971
VNG2560G	VNG2558G	992.023971
VNG1706G	VNG1697G	992.023971
VNG2289G	VNG2288G	992.023971
VNG1532G	VNG1529G	992.023971
VNG2374Gm	VNG1435G	992.023971
VNG0949G	VNG0947G	992.023971
VNG1729G	VNG1176G	992.023971
VNG2648G	VNG1692G	992.023971
VNG0673G	VNG0478C	992.023971
VNG1701G	VNG1108G	992.023971
VNG1706G	VNG1693G	992.023971
VNG1684G	VNG1458G	992.023971
VNG1698G	VNG1689G	992.023971
VNG1138G	VNG1134G	992.023971
VNG1649G	VNG0384G	992.023971
VNG1716G	VNG1714G	992.023971
VNG2294G	VNG0862G	992.023971
VNG2664Gm	VNG1136G	992.023971
VNG2606G	VNG0715G	992.023971
VNG2654Gm	VNG2648G	992.023971
VNG2654Gm	VNG1105G	992.023971
VNG2363Gm	VNG2361G	992.023971
VNG1716G	VNG1705G	992.023971
VNG0646G	VNG0637G	992.023971
VNG1698G	VNG1692G	992.023971
VNG2648G	VNG1132G	992.023971
VNG1541G	VNG1308G	992.023971
VNG1139Gm	VNG0790G	992.023971
VNG2295G	VNG2294G	992.023971
VNG1711G	VNG1693G	992.023971
VNG0876G	VNG0864G	992.023971
VNG1698G	VNG1695G	992.023971
VNG2658G	VNG1133G	992.023971
VNG6381H	VNG6379C	992.023971
VNG2665G	VNG1136G	992.023971
VNG1555G	VNG1554G	992.023971
VNG1875G	VNG1615G	992.023971
VNG0746C	VNG0745G	991.031451
VNG1707G	VNG1132G	991.031451
VNG1718G	VNG1716G	991.031451
VNG1567G	VNG1557G	991.031451
VNG1159G	VNG1157G	991.031451
VNG1709G	VNG1706G	991.031451
VNG1706G	VNG1695G	991.031451
VNG1703G	VNG0787G	991.031451
VNG1104G	VNG0099G	991.031451
VNG1138G	VNG1137G	991.031451
VNG1715G	VNG1711G	991.031451
VNG1305G	VNG0633G	991.031451
VNG2658G	VNG1705G	991.031451
VNG1716G	VNG1690G	991.031451
VNG2219G	VNG1926G	991.031451
VNG1698G	VNG1690G	991.031451
VNG1132G	VNG0790G	991.031451
VNG1706G	VNG1702G	991.031451
VNG2086G	VNG2084G	991.031451
VNG0527C	VNG0524G	991.031451
VNG1711G	VNG1700G	991.031451
VNG2658G	VNG1709G	991.031451
VNG2363Gm	VNG2359G	991.031451
VNG2469G	VNG2467G	991.031451
VNG1692G	VNG1139Gm	991.031451
VNG1705G	VNG1139Gm	991.031451
VNG1691G	VNG0099G	991.031451
VNG1718G	VNG1713G	991.031451
VNG1706G	VNG1705G	991.031451
VNG1718G	VNG1709G	991.031451
VNG1718G	VNG1714G	991.031451
VNG1718G	VNG1705G	991.031451
VNG1695G	VNG0177G	990.039923
VNG1567G	VNG1550G	990.039923
VNG1707G	VNG1105G	990.039923
VNG0684G	VNG0683C	990.039923
VNG1481G	VNG0606G	990.039923
VNG1493G	VNG0632G	990.039923
VNG2365G	VNG2361G	990.039923
VNG2657G	VNG1709G	990.039923
VNG2657G	VNG1690G	990.039923
VNG2256G	VNG1359G	990.039923
VNG1869C	VNG1868G	990.039923
VNG2657G	VNG1714G	990.039923
VNG2657G	VNG0787G	990.039923
VNG1716G	VNG1701G	990.039923
VNG1081G	VNG1079G	990.039923
VNG1713G	VNG0239C	990.039923
VNG0870G	VNG0345G	990.039923
VNG1711G	VNG1707G	990.039923
VNG6315G	VNG2436G	990.039923
VNG0647G	VNG0640G	990.039923
VNG1701G	VNG1104G	990.039923
VNG2657G	VNG1689G	990.039923
VNG7022	VNG7016	989.049388
VNG0950a	VNG0947G	989.049388
VNG1711G	VNG1697G	989.049388
VNG1715G	VNG1105G	989.049388
VNG1692G	VNG1138G	989.049388
VNG2596G	VNG2294G	989.049388
VNG1705G	VNG1138G	989.049388
VNG1581C	VNG1578H	989.049388
VNG1578H	VNG1574G	989.049388
VNG1605G	VNG1601G	989.049388
VNG1718G	VNG1701G	989.049388
VNG2657G	VNG1701G	989.049388
VNG1718G	VNG1702G	989.049388
VNG2650G	VNG2420G	989.049388
VNG0880G	VNG0166G	989.049388
VNG1705G	VNG1698G	989.049388
VNG1705G	VNG1132G	989.049388
VNG0950Gm	VNG0947G	989.049388
VNG1709G	VNG1105G	989.049388
VNG1701G	VNG1698G	989.049388
VNG2437G	VNG1814G	989.049388
VNG0674C	VNG0653G	989.049388
VNG2162C	VNG2160C	989.049388
VNG2447G	VNG1414G	989.049388
VNG0646G	VNG0640G	988.059844
VNG1711G	VNG1698G	988.059844
VNG1695G	VNG0787G	988.059844
VNG1713G	VNG1698G	988.059844
VNG1716G	VNG1698G	988.059844
VNG1714G	VNG1698G	988.059844
VNG1689G	VNG0099G	988.059844
VNG1716G	VNG1689G	988.059844
VNG1713G	VNG1706G	988.059844
VNG2367G	VNG2102G	988.059844
VNG1692G	VNG0239C	988.059844
VNG1709G	VNG0177G	988.059844
VNG1716G	VNG1691G	988.059844
VNG1709G	VNG1698G	988.059844
VNG1690G	VNG1138G	988.059844
VNG1709G	VNG1104G	988.059844
VNG1690G	VNG0177G	988.059844
VNG2665G	VNG2053G	988.059844
VNG1702G	VNG1698G	988.059844
VNG1921H	VNG1919H	988.059844
VNG1830G	VNG1829G	988.059844
VNG2220G	VNG1601G	988.059844
VNG1541G	VNG1306G	988.059844
VNG1716G	VNG1695G	988.059844
VNG1716G	VNG1692G	988.059844
VNG2032Gm	VNG0681G	988.059844
VNG1690G	VNG1104G	988.059844
VNG2423G	VNG0394C	988.059844
VNG1715G	VNG1143G	988.059844
VNG0643G	VNG0635G	988.059844
VNG1709G	VNG1132G	988.059844
VNG1701G	VNG1134G	987.071290
VNG2658G	VNG1132G	987.071290
VNG2658G	VNG1692G	987.071290
VNG2010G	VNG1705G	987.071290
VNG2654Gm	VNG1700G	987.071290
VNG1755G	VNG1458G	987.071290
VNG1691G	VNG1138G	987.071290
VNG1689G	VNG0177G	987.071290
VNG2346G	VNG2343G	987.071290
VNG1718G	VNG1695G	987.071290
VNG1755G	VNG1680G	987.071290
VNG0177G	VNG0099G	987.071290
VNG1702G	VNG0239C	987.071290
VNG1697G	VNG1105G	987.071290
VNG2484G	VNG0452G	987.071290
VNG2397G	VNG2396G	987.071290
VNG1692G	VNG1132G	987.071290
VNG1706G	VNG1701G	987.071290
VNG1718G	VNG1692G	987.071290
VNG2284G	VNG1444G	987.071290
VNG2648G	VNG2010G	987.071290
VNG1079G	VNG1073G	987.071290
VNG0876G	VNG0632G	987.071290
VNG1695G	VNG0099G	987.071290
VNG1692G	VNG0099G	987.071290
VNG1692G	VNG0177G	987.071290
VNG2430G	VNG1797G	986.083725
VNG1695G	VNG1104G	986.083725
VNG1713G	VNG0177G	986.083725
VNG1706G	VNG1703G	986.083725
VNG1709G	VNG1133G	986.083725
VNG1703G	VNG0177G	986.083725
VNG1709G	VNG0239C	986.083725
VNG1529G	VNG0478C	986.083725
VNG0653G	VNG0478C	986.083725
VNG2295G	VNG1582G	986.083725
VNG1718G	VNG1691G	986.083725
VNG0107G	VNG0106G	986.083725
VNG1718G	VNG1690G	986.083725
VNG2648G	VNG1701G	986.083725
VNG2658G	VNG1701G	986.083725
VNG1718G	VNG1689G	986.083725
VNG2574G	VNG2102G	986.083725
VNG1356G	VNG1306G	986.083725
VNG7018	VNG7016	986.083725
VNG0831G	VNG0830G	986.083725
VNG1649G	VNG0307G	986.083725
VNG1887G	VNG1216G	986.083725
VNG2053G	VNG1136G	986.083725
VNG2654Gm	VNG1139Gm	986.083725
VNG1557G	VNG1551G	986.083725
VNG1945G	VNG0876G	985.097148
VNG1715G	VNG0790G	985.097148
VNG1701G	VNG1132G	985.097148
VNG1557G	VNG1550G	985.097148
VNG1108G	VNG1104G	985.097148
VNG1718G	VNG1698G	985.097148
VNG1689G	VNG1134G	985.097148
VNG1697G	VNG0787G	985.097148
VNG0950a	VNG0950Gm	985.097148
VNG2657G	VNG0099G	985.097148
VNG1691G	VNG0177G	985.097148
VNG1371Gm	VNG1369G	985.097148
VNG1692G	VNG0790G	985.097148
VNG1692G	VNG1104G	985.097148
VNG1706G	VNG1690G	985.097148
VNG1691G	VNG1104G	985.097148
VNG2295G	VNG2247G	985.097148
VNG2365G	VNG2359G	985.097148
VNG0974G	VNG0969H	985.097148
VNG1946G	VNG1416G	985.097148
VNG1705G	VNG1104G	984.111558
VNG2664Gm	VNG2053G	984.111558
VNG0749G	VNG0746C	984.111558
VNG1695G	VNG0239C	984.111558
VNG1713G	VNG1138G	984.111558
VNG2141G	VNG2138G	984.111558
VNG0924G	VNG0921G	984.111558
VNG2346G	VNG2344G	984.111558
VNG1705G	VNG0239C	984.111558
VNG2657G	VNG1695G	984.111558
VNG2010G	VNG1134G	984.111558
VNG2648G	VNG1714G	984.111558
VNG1573G	VNG1567G	984.111558
VNG1705G	VNG0099G	984.111558
VNG1692G	VNG1133G	984.111558
