Col 0	Col 1	Col 2	Col 3	Col 4	Col 5	Col 6	Col 7	Col 8	Col 9	Col 10	Col 11	Col 12	Col 13	Col 14	Col 15	Col 16	Col 17	Col 18	Col 19	Col 20	Col 21	Col 22	Col 23	Col 24	Col 25	Col 26	Col 27	Col 28	Col 29	Col 30	Col 31	Col 32	Col 33	Col 34	Col 35	Col 36	Col 37	Col 38	Col 39	Col 40	Col 41	Col 42
VNG1001G	-2.84386992424474494	-1.28373777279479850	-1.31676829847128030	-1.43548460531066246	-1.41469383564158857	-3.49002859536877130	-1.22417551164345539	-1.08767234862977524	-0.42464792752493830	-1.59948758158093218	-0.13696585507315742	-3.63818633979841799	-3.10331748423392817	-2.02495335639576624	-1.06421086195077730	-0.71131115118761645	-0.70927656248982895	-0.00904074465214907	-8.49739056412005844	-0.82782208388654688	-2.83531555214808639	-1.94491064872222985	-0.52424864409813143	-0.49429632181478012	-1.63475572041839023	-4.41454982637944138	-0.31334181923235860	-2.97006452680541333	-3.40520540305969410	-1.64506509007725144	-1.52326021619304797	-1.22758266996506982	-1.59948758158093218	-3.02207624889359305	-1.82015894374975296	-5.28441446137904514	-2.64507540194082180	-0.04709160753385057	-3.79869432012114272	-4.06867681547352245	-3.42651518964644541	-0.27971390280260405	-0.02942881069081217
VNG1007H	-1.40649706843741007	-3.08565698108197806	-1.74296930505862302	-0.63865899527587555	-0.70521976179421453	-5.54166362517976552	-1.32050662058188739	-5.33498135091962844	-0.12443007837817703	-3.35240721749272330	-0.54472717544167215	-2.82514597297845738	-6.75075153017247231	-1.31676829847128030	-3.42651518964644541	-0.00702461493696447	-3.38434026459573234	-1.95899538860396882	-1.92414865727380069	-2.74887219562246532	-2.12026353620009100	-1.01887732064925607	-1.89047544216721275	-2.61729583783374586	-1.78379129957887805	-0.37979736135958653	-0.29437106060257756	-1.59454929994034966	-1.13320373343772873	-2.62693114981741793	-1.17441400208439162	-1.08470938349911816	-1.59948758158093218	-3.13499434088749851	-1.13631415585212125	-8.01945280719890263	-4.16048436472664562	-3.28608457456165093	-3.98998454689785786	-1.11474167059799334	-1.69826912614071612	-0.29571424414904518	-0.91130319036311591
VNG1008G	-1.36257783450257453	-1.04696905551627140	-1.31676829847128030	-1.74869997976760816	-1.39836694235415981	-1.21402314017943747	-1.97328134585144510	-2.86470401114758699	-0.96233467037556186	-1.59948758158093218	-0.55861628760233928	-0.75289718496571933	-1.27296567581288733	-1.53247687129797217	-1.06421086195077730	-1.70374859190534167	-1.69826912614071612	-0.19479907830506729	-1.12701176318980756	-0.82782208388654688	-1.91732269220340079	-2.30258509299404546	-1.62455155024414855	-1.23443201181064466	-1.31676829847128030	-0.47481518624295760	-2.74575206828622154	-1.76026080216868408	-2.72723302051898386	-1.23100147671385529	-0.56211891815354131	-4.52820914485196280	-3.83044301843572299	-1.23100147671385529	-1.58474529984372903	-2.34340708751430071	-3.02619148103869939	-1.37042101196360044	-2.03255795578098564	-1.89711998488588129	-3.46094738606792962	-1.08175517160168666	-1.26584820804402365
VNG1012H	-0.00702461493696447	-1.00785792539964558	-0.10203272556515161	-0.72567037226550535	-0.80519668436856817	-0.00702461493696447	-0.40197121885390852	-0.05975000440577405	-0.78307188808793227	-0.12329821634449360	-5.35383007647829512	-0.38713415142344088	-0.00100050033358353	-0.04082199452025517	0.00000000000000000	-1.37436579025461691	-0.80073239123988271	-0.69314718055994529	-0.36240561864771748	-1.38629436111989057	0.00000000000000000	-0.26657310924154576	-0.12897038129696006	-3.84436435695433110	-0.43850496218636453	-0.36384343341734499	-2.45340798272862948	-1.09961278900169313	-0.58878716523570240	0.00000000000000000	-1.82635091399767413	-0.67727383140365516	-1.23100147671385529	-0.52593926157603887	-0.17435338714477780	-0.01409892437950165	-2.52323176410966843	-2.49738417129911294	0.00000000000000000	-0.00300450902029872	-0.18995058395844580	-0.59420723270504161	-1.42711635564014583
VNG1013G	-0.48288625507674926	-0.89894209353954213	-0.29975465368605020	-0.78088609486795202	-0.69314718055994529	-1.45671682541643643	-0.36240561864771748	0.00000000000000000	-2.10373423424888051	-2.13707065451647216	-1.41469383564158857	-1.86433016206289048	-0.00400802139753882	-0.90386821187559785	-0.11765804346823246	-0.23825718912425789	-4.40631932724292597	-0.62362111791133501	-0.13124828660995402	-0.63111178964049264	-0.44316697529217586	-0.35239838717147220	-0.43386458262986233	-0.83932969073802677	-0.94417593536369071	-0.89648810457797545	-0.04709160753385057	-1.49610922712709726	-1.25878104082093101	-0.26396554583446485	-2.76145097782932503	-2.13707065451647216	-2.43840481613658033	-0.69314718055994529	-0.94160853985844495	-0.90634040102098690	-0.57270102748407825	-0.60696948431889286	-0.65008769109949827	-0.57625342908844590	-0.21319322046104161	-1.24132859086970493	-0.74444047494749588
VNG1021C	-1.59454929994034966	-0.74233742475071707	-0.75077629339658170	-0.70117935225720962	-0.15315117949417478	-0.67334455326376563	-1.65548185093550715	-0.55861628760233928	-2.07944154167983575	-5.01313842431437440	-8.55801518593649213	-0.22314355131420971	-0.08664780672567217	-0.00300450902029872	-0.26136476413440751	-0.29705923426437791	-0.18995058395844580	-4.93784962437060848	-0.60147999203412139	-1.38629436111989057	-0.01106094735942495	-0.48450831544861728	-0.12897038129696006	-0.57447565084244678	-3.58271925828554583	-1.60445037092306131	-4.55638002181865964	-0.22564668153232822	-0.45728485683796083	-0.46203545959655867	-3.04913305028110626	-0.12443007837817703	-0.41248972304512882	-2.27302629075250140	-0.02737119679613201	-0.00400802139753882	-3.30225743380725190	-0.05234648037220924	-1.01611106715636601	-0.32434605682337242	-0.06935007813479317	-0.50252682095129564	-2.91507437053653673
VNG1025H	-1.59454929994034966	-0.74233742475071707	-0.75077629339658170	-0.70117935225720962	-0.15315117949417478	-0.67334455326376563	-1.65548185093550715	-0.55861628760233928	-2.07944154167983575	-5.01313842431437440	-8.55801518593649213	-0.22314355131420971	-0.08664780672567217	-0.00300450902029872	-0.26136476413440751	-0.29705923426437791	-0.18995058395844580	-4.93784962437060848	-0.60147999203412139	-1.38629436111989057	-0.01106094735942495	-0.48450831544861728	-0.12897038129696006	-0.57447565084244678	-3.58271925828554583	-1.60445037092306131	-4.55638002181865964	-0.22564668153232822	-0.45728485683796083	-0.46203545959655867	-3.04913305028110626	-0.12443007837817703	-0.41248972304512882	-2.27302629075250140	-0.02737119679613201	-0.00400802139753882	-3.30225743380725190	-0.05234648037220924	-1.01611106715636601	-0.32434605682337242	-0.06935007813479317	-0.50252682095129564	-2.91507437053653673
VNG1036H	-0.13010868534702039	-0.49922648792263880	-0.63299325774019821	-0.89894209353954213	-0.91379385167556781	-3.49002859536877130	-0.42159449003804794	-0.59783700075562041	-2.02495335639576624	-3.12129549652933669	-2.79034544382904004	-0.27839202554468828	-0.04499736593073581	-0.00803217169726427	-0.12216763397420753	-6.10575369351010977	-0.80073239123988271	-2.07944154167983575	-0.02531780798428990	-0.82782208388654688	-0.13238918804574562	-1.80180980508155630	-0.00200200267067308	-0.11316869810563798	-0.18392283816092850	-0.47481518624295760	-1.80180980508155630	-3.29144651770303609	-0.09541018480465818	0.00000000000000000	-7.48223092982458393	-0.88188930515682273	-0.58878716523570240	-0.42159449003804794	-2.86295116232017266	-1.89047544216721275	-0.09431067947124129	-2.64085895156188677	-0.02326862693935433	-0.02839947452169800	-0.17673717850005405	-2.04794287462046487	-0.91130319036311591
VNG1041H	-0.16134315040876293	-0.67727383140365516	0.00000000000000000	-0.60147999203412139	-0.13696585507315742	-0.09761282886700041	-0.00702461493696447	-0.52087595961949218	-2.98380370268871742	-0.69114917789727226	-2.65783248494159263	-0.05129329438755058	-0.01106094735942495	-1.03001949720249808	-0.01714615883497051	-1.95899538860396882	-0.21691300156357363	-0.63676684712383758	-0.10425002137379911	-0.63111178964049264	-1.17118298150294509	-0.49758039701597007	-0.00200200267067308	-2.00248050054370763	-1.40242374304977435	-0.01308523954865548	-1.98777435315401196	-0.00702461493696447	-0.06613980250454495	-0.46203545959655867	-2.73029581004953004	-0.98349948156760514	-0.71131115118761645	-0.09651090038084373	-0.27707189333976540	-2.82852435457008466	-0.55338523818478669	-0.01612938192988364	-0.00200200267067308	0.00000000000000000	-0.38419297283262460	-0.13811330212963427	-1.58474529984372903
VNG1046H	-4.41454982637944138	-0.49922648792263880	-0.92634106772765645	-0.55512588266257068	-0.73396917508020043	-0.11316869810563798	-0.01308523954865548	-0.46680873834921638	-1.88387475813586058	-0.90140211938040438	-4.64807768699936830	-3.29413830936874774	-0.02737119679613201	-0.15082288973458366	-0.71131115118761645	-1.45671682541643643	-4.61724276722236038	-7.99542762761191206	-1.52326021619304797	-0.19723216952970890	-0.13238918804574562	-0.50916034444692948	-0.52424864409813143	-1.23443201181064466	-0.87707001872087387	-0.33547273628812946	-2.45340798272862948	-0.26136476413440751	-0.03252319170556006	-0.06827884075329438	-1.38629436111989057	-5.11766386685477936	-5.11433053043502106	-0.03562717764315116	-1.17118298150294509	-8.34323988429279950	-3.12129549652933669	-3.87762157871081348	-2.33717653776366463	-0.67334455326376563	-1.11169752821676515	-5.79919265946085893	-1.42711635564014583
VNG1053G	-2.68238245435363210	-0.18512548412668892	-0.82782208388654688	-0.70117935225720962	-1.68739945390381219	-3.66126428708096308	-3.09224317393483483	-1.01335244471728636	-0.11878353598996698	-0.98349948156760514	-0.39749693845898743	-2.31871447492392946	-1.30933331998376223	-0.50916034444692948	-0.69314718055994529	-3.63061054598996069	-2.20727491318972069	-0.52256087998441170	-3.74650856695057266	-0.82782208388654688	-2.13707065451647216	-2.71205822249974871	-0.52424864409813143	-1.82635091399767413	-0.20702416943432653	-0.16251892949777494	-0.18512548412668892	-0.12443007837817703	-0.95972028980149104	-0.46203545959655867	-2.29263476214087758	-5.11766386685477936	-5.11433053043502106	-3.56489347433294501	-0.36096986822161325	-3.13269812862714847	-5.61577159733348807	-0.85566611005772020	-0.83011303563310268	-0.05024121643674679	-0.35953617621976464	-1.57987911019255600	-1.42711635564014583
VNG1058H	-0.09211528890780563	-1.89711998488588129	-2.24431618487006990	-2.65640696795037146	-0.21940056503537533	-3.49002859536877130	-0.85566611005772020	-1.23787435600161744	-0.32296388659642072	-3.65351231027664491	-1.02443289049385822	-0.77002822489590295	-1.55589714550607061	-1.61445045425764455	-0.39452516806982996	-0.03045920748470857	-0.20825493882045903	-3.50323010722730688	-2.25379492882461374	-1.38629436111989057	-1.63989711991880882	-2.42024313646227807	-0.12897038129696006	-1.80788885115793851	-4.09234655955942728	-0.39452516806982996	-8.36877318629796463	-0.61064595904820151	-0.76787072675588175	-0.46203545959655867	-0.44785082460460224	-0.98349948156760514	-0.26136476413440751	-1.11779510808488358	-0.00803217169726427	-0.62548853208613042	-0.21691300156357363	-0.37251400796847856	-0.59783700075562041	-1.69826912614071612	-0.08883121370661570	-1.24132859086970493	-0.19845093872383832
VNG1062G	-0.37396644104879345	-0.91629073187415500	-0.08121005542554317	-0.89894209353954213	-0.35239838717147220	-2.51949809455761953	-2.91877123241786274	-0.41551544396166579	-1.28013416529149993	-2.63387080292795872	-0.49429632181478012	-1.13943428318836482	-3.52336501563636295	-1.21739582465807672	-0.42312004334688508	-0.08664780672567217	-2.05572501506251992	-1.25526609871348671	-0.08992470752798701	-2.74887219562246532	-0.20579491297959682	-0.54472717544167215	-0.21815600980317063	-0.29035230100765980	-1.31676829847128030	-1.57503648571676802	-0.62175718447327233	-0.31197476502082550	-1.46967597005894168	-0.46203545959655867	-0.62175718447327233	-3.47699909507843730	-3.35526844977375571	-1.91732269220340079	-2.43497428103979141	-1.27654349716077142	-3.12129549652933669	-1.61445045425764455	-0.66747943381136754	-4.38202663467388120	-1.12701176318980756	-2.44414865731583264	-1.58474529984372903
VNG1068G	-0.67924427539095389	-0.49922648792263880	-0.37979736135958653	-0.57092954783569616	-0.09541018480465818	-2.78547134807079511	-2.28278246569786614	-0.69916525288550835	-0.58519003905485290	-1.95192822138087640	-2.65783248494159263	-1.03563748950672130	-1.49165487677771691	-0.87947675875143883	-0.05024121643674679	-0.94160853985844495	-1.13631415585212125	-1.27654349716077142	-0.21443161071218819	-1.21066179247673267	-1.17118298150294509	-0.20456716574127440	-2.38705424962049584	-2.61729583783374586	-0.69916525288550835	-2.00991547903122569	-2.07944154167983575	-0.85097126575351256	-0.31882880144861769	-0.06827884075329438	-4.96901361940543662	-0.98349948156760514	-1.23100147671385529	-1.14885350510485651	-0.94160853985844495	-0.43695577519953516	-1.09064411901893266	-0.59602046982922252	-0.65008769109949827	-0.50252682095129564	-0.13353139262452263	-1.56064774826466834	-2.91507437053653673
VNG1083G	-0.72773862532956435	-1.96611285637283273	-0.34249030894677601	-2.53451715034133462	-1.21066179247673267	-1.34707364796660922	-1.26230838133889955	-0.20948722486672405	-1.28013416529149993	-0.95711272639441014	-0.63676684712383758	-0.56916120077895416	-0.01816397062767118	-0.43850496218636453	-0.62735944002194211	-0.16487464319023401	-2.94313982343482028	-3.92713664323819422	-0.34249030894677601	-0.82782208388654688	-0.64817381491721415	-1.23787435600161744	-0.12897038129696006	-0.03874082831643059	-3.50989679858549630	-0.65971240447370794	-8.36877318629796463	-1.76026080216868408	-0.97551009153412627	-0.46203545959655867	-0.95191790951730615	-0.57092954783569616	-0.83240924789345294	-0.46680873834921638	-1.48722027970985105	-0.20456716574127440	-2.12863178587060764	-0.46680873834921638	-1.72597172869005200	-0.24974423311138874	-2.39250980052203266	-0.91629073187415500	-2.25379492882461374
VNG1085H	-0.32573014008931084	-0.19237189264745613	-1.08767234862977524	-0.18874212459687742	-2.74575206828622154	-0.23572233352106983	-0.17197526473981037	-0.55861628760233928	-0.41248972304512882	-0.74233742475071707	-3.89713439293439556	-1.13943428318836482	-0.23952703056473379	-0.45098562340997367	-0.18753512384684212	-0.49758039701597007	-0.06507199674371481	-2.19822507766980291	-0.57981849525294205	-0.82782208388654688	-0.54128483125069926	-0.49758039701597007	-0.21815600980317063	-0.83932969073802677	-0.50252682095129564	-0.91879386209227354	-3.29144651770303609	-0.48776035083499458	-1.00785792539964558	-0.26396554583446485	-5.42388058952338259	-0.47642419704865829	-0.41248972304512882	-0.32850406697203610	-0.72154665508164328	-0.77219038790039818	-0.61248927754249083	-0.70319751641344674	-0.16251892949777494	-3.45776773315054964	-0.45098562340997367	-0.17912666589743548	-2.11196473338539592
VNG1088C	-2.68238245435363210	-1.66600826392249468	-2.24431618487006990	-0.40496523306651327	-5.45380226938843204	-2.15416508787577232	-3.96331629981569655	-1.70374859190534167	-3.66516292749662043	-10.03132092404601217	-2.22562405185791734	-1.59948758158093218	-0.87947675875143883	-3.25709703768839853	-2.22562405185791734	-1.24479479884619115	-1.69826912614071612	-3.34104345884240805	-2.46392824340280869	-0.82782208388654688	-2.36021420583068187	-2.63945740963659814	-3.13269812862714847	-1.54646311327271202	-1.49165487677771691	-0.65971240447370794	-0.39156220293917288	-1.59454929994034966	-12.70036896734495357	-2.25379492882461374	-1.07880966137192980	-0.88188930515682273	-2.22562405185791734	-2.39141630670066130	-1.95899538860396882	-1.22758266996506982	-1.91732269220340079	-0.45413028008944539	-2.67364877438487758	-1.22077992264231727	-0.69114917789727226	-1.48280526150073433	-2.91507437053653673
VNG1101C	-1.56542102701732611	-0.02224560894731974	-0.08121005542554317	-0.10647224451051676	-0.38566248081198462	-0.27312192112045119	-1.89711998488588129	0.00000000000000000	-2.12863178587060764	-0.15782408519356722	-3.63439126882986674	-0.89648810457797545	-0.26006690541880756	-0.03562717764315116	-0.00300450902029872	-0.48288625507674926	-0.80073239123988271	-1.90380897303667806	-0.19116050546115904	-0.63111178964049264	-0.13238918804574562	-4.33514304877503154	-0.01612938192988364	-0.80296204656715187	-3.14423228187243486	-0.09321238172217870	-2.07944154167983575	-0.29705923426437791	-0.70927656248982895	-0.46203545959655867	-5.42388058952338259	-4.91851200522044962	-3.83044301843572299	-0.17793120849266178	-1.13631415585212125	-0.04814037532793498	-1.13320373343772873	-0.23825718912425789	-0.81193071654991233	-0.08121005542554317	-0.01816397062767118	-0.63676684712383758	-1.58474529984372903
VNG1103G	-1.18090753139493998	-14.77002250265862671	-1.44392347395652698	-0.34672461308556435	-0.51082562376599072	-0.31745423078545110	-0.10869941692334091	-0.67924427539095389	-0.06613980250454495	-0.11878353598996698	-2.84731226843571772	-1.46533756846034335	-0.44005655287778339	-1.34707364796660922	-0.90386821187559785	-0.65008769109949827	-1.37832619147071367	-3.86323284125871380	-2.13707065451647216	-0.82782208388654688	-0.91879386209227354	-2.42024313646227807	-0.00200200267067308	-0.57447565084244678	-0.28501895503229724	-2.63805782928217525	-1.98777435315401196	-1.93102153656156261	-0.10425002137379911	-2.25379492882461374	-4.00085421913476136	-1.50959257746438413	-1.77195684193187519	-1.33560124680437253	-4.40631932724292597	0.00000000000000000	-0.38272562113867487	-1.47840965002769620	-2.31364604035347066	-0.01511363781004818	-0.11428914640212766	-0.41551544396166579	-1.58474529984372903
VNG1105G	-1.18090753139493998	-14.77002250265862671	-1.44392347395652698	-0.34672461308556435	-0.51082562376599072	-0.31745423078545110	-0.10869941692334091	-0.67924427539095389	-0.06613980250454495	-0.11878353598996698	-2.84731226843571772	-1.46533756846034335	-0.44005655287778339	-1.34707364796660922	-0.90386821187559785	-0.65008769109949827	-1.37832619147071367	-3.86323284125871380	-2.13707065451647216	-0.82782208388654688	-0.91879386209227354	-2.42024313646227807	-0.00200200267067308	-0.57447565084244678	-0.28501895503229724	-2.63805782928217525	-1.98777435315401196	-1.93102153656156261	-0.10425002137379911	-2.25379492882461374	-4.00085421913476136	-1.50959257746438413	-1.77195684193187519	-1.33560124680437253	-4.40631932724292597	0.00000000000000000	-0.38272562113867487	-1.47840965002769620	-2.31364604035347066	-0.01511363781004818	-0.11428914640212766	-0.41551544396166579	-1.58474529984372903
VNG1115H	-0.53785429615391001	-8.28608147045285115	-0.37979736135958653	-0.78088609486795202	-2.30659311439158454	-0.16723591937591381	-0.71334988787746478	-0.17793120849266178	-1.99510039324608490	-1.24479479884619115	-0.55861628760233928	-0.28634962721800233	-0.42617814970570594	-0.36672527979223390	-0.33267943838251673	-0.19116050546115904	-0.64435701639051324	-1.31304389938029797	-1.50058350752201819	-0.82782208388654688	-2.65356201581814011	-0.55512588266257068	-0.52424864409813143	-6.58567177981302354	-3.36969871460278458	-0.06507199674371481	-1.25878104082093101	-0.82553636860569091	-1.06131650392441279	-0.46203545959655867	-1.07880966137192980	-0.24846135929849961	-1.23100147671385529	-0.80296204656715187	-0.02122363645162669	-0.37833644071991168	-5.29831736654803631	-0.19601488392595720	-0.21940056503537533	-0.12329821634449360	-0.10536051565782628	-1.06131650392441279	-1.02722229258143671
VNG1123G	-1.56542102701732611	-1.99510039324608490	-1.93102153656156261	-0.66553201352697189	-3.39025744162382114	-3.10109278921181719	-1.50507789710985751	-0.57803437345944064	-0.82553636860569091	-3.39620984015111604	-2.82009970491083317	-2.06356819252354562	-2.49012021684088758	-1.58474529984372903	-1.13631415585212125	-0.73605468157122189	-2.45340798272862948	-2.40461781855919732	-1.79576749062559382	-1.38629436111989057	-1.78379129957887805	-0.84629836005412007	-0.52424864409813143	-3.68887945411393625	-1.08175517160168666	-5.19036022504294436	-1.64506509007725144	-1.46101790731582715	-2.10373423424888051	-0.46203545959655867	-0.57625342908844590	-1.48722027970985105	-1.29828348379717728	-3.39322921201297856	-1.48722027970985105	-1.96611285637283273	-3.30225743380725190	-1.59454929994034966	-1.45671682541643643	-2.20727491318972069	-2.25379492882461374	-2.44414865731583264	-3.59356927430961148
VNG1125G	-1.63475572041839023	-0.07796154146971181	-1.55116900431012472	-0.93394566711287574	-1.50058350752201819	-0.63865899527587555	-12.45967540432909182	-1.33941077522104024	-2.81174543744097516	-0.26918748981561652	-2.76303450943496953	-2.60504245102798127	-2.70905070143579341	-0.38419297283262460	-3.10778177736261396	-0.04395188752918283	-0.50749783367331602	-2.17155683058764160	-0.66943065394262924	-0.19723216952970890	-1.26584820804402365	-0.50916034444692948	-1.62455155024414855	-1.82635091399767413	-1.53711725085447437	-3.47699909507843730	-0.41098028879627452	-1.93102153656156261	-1.39030238251742944	-0.46203545959655867	-1.43129172705062646	-0.47642419704865829	-0.83240924789345294	-3.09004295302523246	-1.48722027970985105	-3.10554713956119777	-2.61455985801487101	-0.06081213939675748	-1.74869997976760816	-1.78379129957887805	-1.89711998488588129	-14.15659340714316983	-1.82635091399767413
VNG1128G	-1.63475572041839023	-0.07796154146971181	-1.55116900431012472	-0.93394566711287574	-1.50058350752201819	-0.63865899527587555	-12.45967540432909182	-1.33941077522104024	-2.81174543744097516	-0.26918748981561652	-2.76303450943496953	-2.60504245102798127	-2.70905070143579341	-0.38419297283262460	-3.10778177736261396	-0.04395188752918283	-0.50749783367331602	-2.17155683058764160	-0.66943065394262924	-0.19723216952970890	-1.26584820804402365	-0.50916034444692948	-1.62455155024414855	-1.82635091399767413	-1.53711725085447437	-3.47699909507843730	-0.41098028879627452	-1.93102153656156261	-1.39030238251742944	-0.46203545959655867	-1.43129172705062646	-0.47642419704865829	-0.83240924789345294	-3.09004295302523246	-1.48722027970985105	-3.10554713956119777	-2.61455985801487101	-0.06081213939675748	-1.74869997976760816	-1.78379129957887805	-1.89711998488588129	-14.15659340714316983	-1.82635091399767413
VNG1133G	-1.80180980508155630	-8.35167875293866402	-0.01816397062767118	-2.02495335639576624	-0.96233467037556186	-0.85331593271276662	-2.04794287462046487	-0.01714615883497051	-0.00100050033358353	-2.23492644452023104	-1.41469383564158857	-2.82514597297845738	-1.05843049903527797	-1.58474529984372903	-0.42312004334688508	-3.06401111430728568	-1.48722027970985105	-2.59695615359662346	-0.14271630220159520	-2.74887219562246532	-0.44316697529217586	-2.00248050054370763	-0.88673192963261072	-2.61729583783374586	-0.41855034765681981	-1.60445037092306131	-1.53247687129797217	-0.31197476502082550	-2.50838000597364230	-6.07920346141598866	-0.65200523722877013	-1.20397280432593612	-0.83240924789345294	-1.07002483181619712	-1.58474529984372903	-1.25176346816228445	-1.84516024595517014	-2.17155683058764160	-1.52326021619304797	-0.95451194469435285	-1.33560124680437253	-1.48280526150073433	-1.42711635564014583
VNG1136G	-1.80180980508155630	-8.35167875293866402	-0.01816397062767118	-2.02495335639576624	-0.96233467037556186	-0.85331593271276662	-2.04794287462046487	-0.01714615883497051	-0.00100050033358353	-2.23492644452023104	-1.41469383564158857	-2.82514597297845738	-1.05843049903527797	-1.58474529984372903	-0.42312004334688508	-3.06401111430728568	-1.48722027970985105	-2.59695615359662346	-0.14271630220159520	-2.74887219562246532	-0.44316697529217586	-2.00248050054370763	-0.88673192963261072	-2.61729583783374586	-0.41855034765681981	-1.60445037092306131	-1.53247687129797217	-0.31197476502082550	-2.50838000597364230	-6.07920346141598866	-0.65200523722877013	-1.20397280432593612	-0.83240924789345294	-1.07002483181619712	-1.58474529984372903	-1.25176346816228445	-1.84516024595517014	-2.17155683058764160	-1.52326021619304797	-0.95451194469435285	-1.33560124680437253	-1.48280526150073433	-1.42711635564014583
VNG1139G	-2.50838000597364230	-1.66600826392249468	-0.75077629339658170	-2.92434227746731823	-0.99425227334386690	-1.18417017702975635	-0.30381145438166457	-0.11765804346823246	-0.21195636192364531	-0.39008400606986199	-0.35382187495632600	-1.50507789710985751	-0.74865989049020409	-2.57308234069172581	-1.09961278900169313	-0.86512244529975568	-0.90634040102098690	-0.52256087998441170	-1.30563645810243600	-0.47000362924573558	-1.39836694235415981	-2.56135582195140632	-2.48771057712073462	-0.08555788836164654	-0.87707001872087387	-0.09321238172217870	-0.79186315349910297	-0.35667494393873245	-0.01612938192988364	-6.07920346141598866	-0.07149600170506992	-0.76787072675588175	-0.83240924789345294	-0.56387484485580619	-0.27707189333976540	-1.73160554640830799	-0.77002822489590295	-1.50058350752201819	-0.90881871703545403	-12.84852671177460159	-0.70117935225720962	-2.46628118566483545	-0.22439433321586233
VNG1141G	-2.50838000597364230	-1.66600826392249468	-0.75077629339658170	-2.92434227746731823	-0.99425227334386690	-1.18417017702975635	-0.30381145438166457	-0.11765804346823246	-0.21195636192364531	-0.39008400606986199	-0.35382187495632600	-1.50507789710985751	-0.74865989049020409	-2.57308234069172581	-1.09961278900169313	-0.86512244529975568	-0.90634040102098690	-0.52256087998441170	-1.30563645810243600	-0.47000362924573558	-1.39836694235415981	-2.56135582195140632	-2.48771057712073462	-0.08555788836164654	-0.87707001872087387	-0.09321238172217870	-0.79186315349910297	-0.35667494393873245	-0.01612938192988364	-6.07920346141598866	-0.07149600170506992	-0.76787072675588175	-0.83240924789345294	-0.56387484485580619	-0.27707189333976540	-1.73160554640830799	-0.77002822489590295	-1.50058350752201819	-0.90881871703545403	-12.84852671177460159	-0.70117935225720962	-2.46628118566483545	-0.22439433321586233
VNG1142G	-2.50838000597364230	-1.66600826392249468	-0.75077629339658170	-2.92434227746731823	-0.99425227334386690	-1.18417017702975635	-0.30381145438166457	-0.11765804346823246	-0.21195636192364531	-0.39008400606986199	-0.35382187495632600	-1.50507789710985751	-0.74865989049020409	-2.57308234069172581	-1.09961278900169313	-0.86512244529975568	-0.90634040102098690	-0.52256087998441170	-1.30563645810243600	-0.47000362924573558	-1.39836694235415981	-2.56135582195140632	-2.48771057712073462	-0.08555788836164654	-0.87707001872087387	-0.09321238172217870	-0.79186315349910297	-0.35667494393873245	-0.01612938192988364	-6.07920346141598866	-0.07149600170506992	-0.76787072675588175	-0.83240924789345294	-0.56387484485580619	-0.27707189333976540	-1.73160554640830799	-0.77002822489590295	-1.50058350752201819	-0.90881871703545403	-12.84852671177460159	-0.70117935225720962	-2.46628118566483545	-0.22439433321586233
VNG1143G	-2.50838000597364230	-1.66600826392249468	-0.75077629339658170	-2.92434227746731823	-0.99425227334386690	-1.18417017702975635	-0.30381145438166457	-0.11765804346823246	-0.21195636192364531	-0.39008400606986199	-0.35382187495632600	-1.50507789710985751	-0.74865989049020409	-2.57308234069172581	-1.09961278900169313	-0.86512244529975568	-0.90634040102098690	-0.52256087998441170	-1.30563645810243600	-0.47000362924573558	-1.39836694235415981	-2.56135582195140632	-2.48771057712073462	-0.08555788836164654	-0.87707001872087387	-0.09321238172217870	-0.79186315349910297	-0.35667494393873245	-0.01612938192988364	-6.07920346141598866	-0.07149600170506992	-0.76787072675588175	-0.83240924789345294	-0.56387484485580619	-0.27707189333976540	-1.73160554640830799	-0.77002822489590295	-1.50058350752201819	-0.90881871703545403	-12.84852671177460159	-0.70117935225720962	-2.46628118566483545	-0.22439433321586233
VNG1151H	-0.89159811928378363	-2.27302629075250140	-3.03655426807424611	-0.03355678352884275	-1.19402247347276802	-0.35382187495632600	-1.93794197940613655	-1.01335244471728636	-1.25176346816228445	-0.06293979977387421	-2.79034544382904004	-2.00991547903122569	-0.63676684712383758	-1.03001949720249808	-0.47642419704865829	-0.22690060019192196	-0.70927656248982895	-1.82015894374975296	-0.06720874969344999	-0.82782208388654688	-1.39836694235415981	-1.47403327542789730	-0.21815600980317063	-0.00200200267067308	-0.91130319036311591	-0.37979736135958653	-2.53325691072904702	-0.04709160753385057	-1.64506509007725144	-1.64506509007725144	-3.01593498087151035	-0.35524739194754701	-0.07149600170506992	-0.09982033528221090	-0.07904320734045285	-0.26006690541880756	-0.00702461493696447	-0.38419297283262460	-1.04696905551627140	-0.15431736038435728	-2.30659311439158454	-3.72140264581949642	-1.26584820804402365
