"GENE"	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"
"VNG0884G"	1.73400889765502	0.554055418952109	-3.56445962080395	-0.930870224061902	-2.55344259024858	-2.52651977369956	-2.29530200463179	-2.40346955142953	-1.69936570790709	-0.748799476608856	-0.659447315698222	-2.36282947564793	0.640418774562333	-1.27677931560126	1.71806808917553	-2.00183710705793	1.74824007347117	-1.5559933708892	1.78194757967825	-0.200082718339342	1.34016251905579	1.49672403434054	-4.64629846354601	-1.7749836761405	1.73782602858927	1.79899295903888	-1.90610420109327	-4.74722269717653	-2.42519385257935	-3.93471764669831	-0.966509860159328	0.497327623180199	0.541065318271167	-2.21543046479514	-1.69885161713164	0.193215399005262	-3.1587818730101	-1.59218005665057	-0.863745722392191	-2.60833467167439	1.32001160907438	-0.372391827901395	-2.49003973204292
"VNG0885G"	1.61663313092353	0.474369592422134	-1.60756948974325	-1.98263452342582	-4.41170237528225	-4.70401256953293	-4.14223362094682	-1.17123375955566	-1.22491592529894	-0.956521308314821	-0.572001108113363	-2.13847214763024	0.626976768898597	-1.98151573022554	1.64710676561339	-1.31818421077423	1.62902172304428	-0.744435671543341	1.72160929560902	-0.266484433295085	1.22422919037221	1.43119536965876	-1.48183994910795	-1.09698188404104	1.61563062142437	1.73523311981311	-1.02167493245706	-3.28980718215584	-4.36299614123017	-4.45390242138616	-0.104550848612951	0.531938461511152	0.3416893020597	-2.16530862899092	-0.652908206274247	0.1347158862731	-1.71977286553211	-2.14462721413007	-0.190655756904766	-4.4072461485423	1.13141605574159	-0.722766025779974	-3.77400363836328
"VNG0916G"	1.17378624431499	0.135036892281142	0.374706003245798	0.94533002113765	0.671842939166456	0.616260979473125	0.932106678594484	0.60666063097649	-0.494003852851674	0.440195347992468	-0.00123471448746957	0.459219952192743	-1.01050958826138	0.1443024636242	0.566403403393328	0.262980368766178	0.645618981465065	0.0977109375420328	1.05780781376845	-1.25624007969884	0.826265647998984	0.781359642418954	-0.609972455474313	0.243431725868588	1.04328676238845	0.409273913398153	0.37819473663298	1.20924981231663	0.995120123555857	1.04433631593151	0.859294378998501	-2.59804025468985	0.451886799850086	0.450022876455242	0.188431084753996	-3.02925292126418	0.965647467392906	0.219458310703953	-0.792827563642783	0.863577005089738	0.0564749999482266	-0.956214354454314	0.901266164471726
"VNG0919G"	1.58024545222247	0.301977506091241	-0.900013755208059	-0.156655416951192	-0.616765433833804	-0.763191882320754	-1.30129827497453	-0.737059389079227	-1.25178460288756	-1.06348687271601	-1.17070282553925	-1.21788090892128	0.295979377062436	-1.86052759140064	1.48799684792535	-1.47925020775284	1.54043300065434	-1.88044214037698	1.56862502906106	-0.717903315291096	1.1975572454408	1.29197860851237	-1.21404917129306	-1.05649092826862	1.54379644658102	1.52769207942666	-1.21215909435326	-0.583569636048374	-1.13494502017539	-0.299099648392019	-0.580452291937454	-0.447942984640412	0.33041553615324	-1.16464623017605	-1.60506812452896	-0.648764090534344	-0.708730461210042	-1.34399711593264	-1.40098895535567	-0.150141271884058	1.06222743197962	-1.20930896960728	-0.872621353712513
"VNG0924G"	1.77950233345792	0.620785750004802	-3.03889111380841	-0.560903455226674	-6.14103288000634	-6.10488401407494	-3.62344991074123	-3.84493742070177	-3.86118547785008	-0.597823382765983	-0.56665162227299	-5.32325777667718	0.728595684862061	-1.96209437158786	1.7556786856582	-4.40085317098409	1.7928775501596	-2.5186394137725	1.81545715670464	-0.11670208760522	1.39711866880691	1.53392015116873	-2.26216558162702	-2.86288570195098	1.78005433405702	1.83147669545622	-3.1515077300857	-5.79212113714237	-4.19332964349435	-7.10944621540046	-1.503894944604	0.504484830688797	0.616471642600691	-4.65390354537821	-2.0257022640377	0.165107913310235	-5.91018378473918	-2.43920045953439	-1.29981349053677	-2.16633823112556	1.38191908731715	-0.23914120875645	-5.27911421146678
"VNG0925C"	1.76283361571673	0.614157859875306	-2.14226130936026	-0.614354248384205	-3.51509237125023	-3.39230359701261	-3.64787272444791	-3.49526687943615	-3.39622081579425	-0.611702724327778	-0.583240831600501	-4.37390062974756	0.749251698274737	-2.39732583067571	1.74042599489142	-3.8272813962401	1.78395534803024	-2.24581494652002	1.79724291062233	-0.0902165257287872	1.39294275220441	1.52376219731921	-1.51564590364721	-2.60016075572053	1.76660239386362	1.82030745978994	-2.63273591734442	-3.90814596533423	-3.98599118820461	-3.89926061811262	-1.47089826686515	0.490057979219391	0.588102507371697	-4.77730551840753	-1.77894872065785	0.133144436855444	-5.43003997719199	-2.74029898083512	-1.06792285719009	-2.17154961638857	1.35547997090038	-0.182606984263862	-4.21645595394193
"VNG0937G"	-5.16455712845596	-0.134608717598749	-1.26751931986226	1.57814868146837	-2.05857790677738	-2.32119935937346	1.71421967485319	-3.15576738333551	-2.15866926542456	1.2253810408619	0.90726706128803	1.53872186110558	-0.108379371573848	1.62266061880015	-3.34513803382006	-1.96737411990745	-1.6390431697486	-1.91478596518174	-4.99497238110269	0.544456947193843	-1.4560307384588	-1.75211059439544	-0.670770060493963	-1.93922328185195	-1.84074545715511	-1.64114898423739	-1.90670864313881	1.80898001194563	1.74741493543717	-6.61942170175939	-4.92014319404733	0.702255234509949	0.298575854970518	1.51215048781844	-2.26367210855743	0.767090662732912	1.54478094485591	1.34820078052905	-1.61035802301323	-0.822545084195775	0.125684253203639	1.07590284684585	1.50100791156548
"VNG0947G"	1.24116435779516	0.0402765320483999	-0.0383005208036802	0.713639434636591	-0.0175148343042954	-0.122721969723909	-0.0778085124475558	0.137355003976309	-0.303609155260656	-0.602519866133748	-0.454927986772628	0.130261893314383	-0.189882443461601	-0.0905579537012848	1.11262808508559	-0.306873099470764	1.10440489791529	-0.704155790790167	1.21101885391054	-0.773320784648247	0.859318405812808	0.951685119625869	-0.158870103980544	-0.237759721132868	1.13826625698007	1.06708969041741	-0.284055149228717	0.42123094098509	0.0260207761740745	0.325164801744878	0.0356282408500915	-1.28804333606842	0.00780249243469401	0.131509072428744	-0.40625826816409	-1.45683458457418	0.401384456997699	-0.0466593702596758	-1.08014409309286	0.679838093745223	0.502025353790381	-1.90430130834825	0.110973242343086
"VNG0961G"	1.02771462902535	0.205122816798729	-0.191874330650857	-1.21343542786516	-1.75171440035503	-2.03919133257105	-0.711391778487324	0.255878641934316	0.198940407490505	-1.0490897282054	0.00784378281798738	0.0762542032805204	0.411251109621273	-0.050275690031358	1.32613577233442	0.100515610527977	1.0238282875031	0.403259616311892	1.42365030273927	-0.225428738004374	0.594034064515396	1.11440232144746	-0.10949601694842	0.164264065223799	0.992292255837593	1.4228820567129	0.241799893420636	-0.304253016574922	-0.643570255528516	-1.55066792971426	0.92708584471014	0.66935701666297	-0.597841959564048	0.060109340164781	0.452048082260905	0.302340150170633	0.252729320995266	-0.174083118178279	0.717408594882108	-0.701435644097804	0.164679217292065	-5.96266111708931	-0.63595460925937
"VNG0971G"	1.71415518711928	0.567961839955151	-1.94211702182794	-0.942663788209447	-3.03273318092505	-3.43607508271203	-3.37424399405234	-2.38285793728511	-2.44901424535558	-0.672177071364884	-0.577521350477046	-4.27442098339068	0.698827394047601	-3.03583308730494	1.69794592505945	-2.44852261796278	1.7367118806735	-1.48571794102963	1.7641108293708	-0.196017721467487	1.34407479023848	1.49156555654435	-1.5153542769572	-1.76640060975647	1.72174911714255	1.7889274148431	-1.91007231748155	-4.26650081051018	-3.68949258035433	-4.32704205396323	-0.976856280999215	0.546485055150098	0.520329111677421	-4.34146220055156	-1.35587416111248	0.0970430698875038	-3.27497146597885	-3.4867956930191	-0.781382937001273	-2.91544330161634	1.28138841200719	-0.390594859663098	-3.9399175878499
