GENE	Col 0	Col 1	Col 2	Col 3	Col 4	Col 5	Col 6	Col 7	Col 8	Col 9	Col 10	Col 11	Col 12	Col 13	Col 14	Col 15	Col 16	Col 17	Col 18	Col 19	Col 20	Col 21	Col 22	Col 23	Col 24	Col 25	Col 26	Col 27	Col 28	Col 29	Col 30	Col 31	Col 32	Col 33	Col 34	Col 35	Col 36	Col 37	Col 38	Col 39	Col 40	Col 41	Col 42
VNG0486G	0.753665	2.195822	0.186631	1.263153	0.411057	-1.158696	2.195822	1.450205	-0.188956	0.692007	-0.452885	1.608335	-0.863287	-0.147052	0.212643	1.063509	0.805802	-0.244668	0.799397	0.800979	1.831500	0.808766	-0.165285	-0.374806	0.034385	-1.692188	0.999152	0.282576	0.006753	0.317979	1.212158	0.873402	1.077223	1.313823	1.465385	1.217960	0.711888	0.182898	0.948430	0.150739	-0.392148	0.592069	1.006260
VNG0491G	-0.911060	2.195822	-1.993354	1.324657	-2.319571	0.381776	2.195822	1.374195	-2.844410	-0.912780	-3.329475	0.378870	-1.318716	-0.949869	0.713392	1.241113	1.359294	-6.132931	1.221725	0.302367	1.914439	1.381599	-2.595505	-0.316434	-3.693000	-0.743398	1.185343	1.005648	-3.009114	-0.542718	1.432528	-0.736638	0.477309	1.734552	2.110945	1.270158	1.298261	1.135934	1.238075	-0.543893	-2.932563	0.812655	1.179583
VNG0498C	0.668143	2.195822	-0.695634	1.408917	-0.423548	-1.167042	2.195822	1.611856	-0.292111	0.624077	-1.181234	0.647939	-1.777364	-2.732217	-0.161551	1.209844	1.375969	-0.426330	1.075088	0.321030	2.047486	1.102552	-1.197326	-0.953007	-0.393932	-3.535820	1.118926	-0.432023	-1.089050	0.814808	1.403557	0.512550	0.411275	1.641045	1.887254	1.252930	1.233106	-0.306465	1.188932	0.659092	-1.927584	0.406110	1.243605
VNG0499G	0.890512	2.195822	-0.023999	1.079555	-0.238651	-0.423681	2.195822	1.068776	0.701725	0.881640	0.197165	-5.821585	0.512023	-0.410043	-0.835546	0.858992	1.541675	-0.224066	0.939130	0.333333	1.357570	0.989229	0.080782	0.321073	-0.302131	-0.320093	0.759145	-0.429839	-0.431779	0.763312	1.081238	0.545319	-0.267284	1.103490	1.386404	0.722048	1.274029	-0.663578	0.952746	1.389211	-0.525775	1.060431	1.008434
VNG0501G	0.537962	2.195822	1.293889	-2.302143	1.387710	0.182725	2.195822	0.029784	1.657896	0.588666	1.226581	0.106865	1.511916	1.404071	0.181000	-3.023529	0.045948	1.437704	-2.525486	0.356490	-0.339143	-1.970884	1.284911	1.539654	1.755353	1.924954	-2.917999	-0.663324	1.782078	1.990032	-2.639693	0.567802	0.467229	-4.601192	-3.422340	-1.482097	-1.021400	0.012456	-2.435619	0.835911	1.733390	0.921874	-1.490608
VNG0527C	0.380764	2.195822	1.098644	-0.247128	1.256742	0.406711	2.195822	-0.389120	1.303113	0.453179	0.934054	1.570146	1.189882	1.325045	0.598747	-0.228513	-5.698670	1.001691	-0.592589	0.906146	-0.413976	-0.276939	1.044640	1.382375	1.338306	1.558721	-0.310012	0.245917	1.463309	1.455698	-0.354901	0.975807	1.256521	-1.424869	-0.727857	0.343474	-1.761190	0.739331	-0.595889	0.117637	1.410181	1.255666	-0.640539
VNG0537C	0.198503	2.195822	-2.285026	1.484585	-1.143995	-0.228250	2.195822	1.569114	-0.548131	0.209746	-1.915021	0.385542	-2.478709	-2.585950	-0.010214	1.328500	1.517290	-1.192045	1.275486	0.072433	2.072886	1.351085	-3.067049	-0.436006	-1.601506	-0.561304	1.224361	-0.006806	-4.927506	0.703518	1.518528	0.227804	0.273829	1.791360	2.120708	1.365089	1.417018	0.194234	1.321461	0.391005	-3.955537	0.573179	1.329091
VNG0539C	0.662257	2.195822	-0.711959	1.327706	-0.986341	-0.966109	2.195822	1.560571	-0.484828	0.618911	-0.627187	0.392559	-0.843744	-1.613162	-1.560460	1.150530	1.209342	-0.252588	1.090528	-1.258236	1.788869	1.122844	-0.788874	-3.301015	-1.055788	-1.077654	1.028546	-0.295216	-0.619395	0.648251	1.231646	0.671138	-0.755000	1.492807	1.800551	1.199400	1.248066	-0.437400	1.102493	0.793200	-0.750739	-0.871959	1.164556
VNG0540G	0.132063	2.195822	-2.252377	1.494078	-1.153043	-0.129617	2.195822	1.568796	-0.627931	0.147749	-2.203842	0.434348	-2.541251	-2.126311	0.177849	1.338175	1.521436	-1.325882	1.279337	0.259261	2.092575	1.366025	-3.544679	-0.246147	-1.685716	-0.648175	1.240672	0.058429	-4.326037	0.659471	1.531384	0.176898	0.439225	1.803811	2.134357	1.375708	1.416938	0.370082	1.333708	0.312166	-4.240349	0.729397	1.334686
VNG0546C	0.088250	2.195822	1.315687	-2.564914	1.366414	0.412932	2.195822	-0.136922	1.637478	0.173581	1.256897	-0.288181	1.575918	1.460050	0.451365	-4.461305	0.382283	1.420344	-1.455866	0.444022	-0.644911	-0.775822	1.323080	1.636604	1.754715	2.025413	-2.190845	0.270042	1.845878	1.891942	-2.937917	-0.043252	0.476723	-2.699785	-1.118231	-2.458437	-0.839950	0.538804	-2.160238	0.577796	1.807784	1.062531	-2.250973
VNG0549G	0.033513	2.195822	1.229110	-4.520956	1.308800	0.666752	2.195822	-0.615331	1.519510	0.171145	1.178797	0.399883	1.461108	1.394507	0.627045	-2.639576	-0.065477	1.354322	-1.304412	0.519717	-1.392748	-1.058812	1.241907	1.552278	1.681107	1.990986	-2.372884	0.435752	1.782592	1.803666	-3.883286	0.166877	0.702171	-2.045456	-1.222613	-1.264360	-1.675964	0.640067	-2.169491	0.367829	1.755229	1.073736	-2.720292
VNG0550G	0.005545	2.195822	1.237658	-4.606899	1.328463	0.586357	2.195822	-0.434470	1.525750	0.131069	1.196406	0.477501	1.459341	1.387901	0.460325	-2.540766	-0.055819	1.366086	-1.173484	0.254124	-1.574852	-1.089458	1.256836	1.501848	1.698176	2.025628	-2.405281	0.544242	1.793627	1.805093	-3.315872	0.109210	0.499308	-1.745777	-1.078812	-1.196877	-1.850651	0.479039	-2.502954	0.278638	1.768633	0.817485	-3.058319
VNG0559G	0.201750	2.195822	1.327630	-2.402847	1.409760	0.160492	2.195822	0.098410	1.645299	0.260183	1.248518	0.306844	1.544993	1.463238	0.197683	-3.746970	-0.028474	1.445244	-2.256481	0.225055	-0.383501	-1.289295	1.320549	1.581644	1.776889	2.013537	-2.462510	0.000402	1.849405	1.943002	-4.435937	0.272566	0.412431	-3.759386	-1.473897	-1.454865	-1.519378	0.262583	-4.105175	0.478106	1.805040	0.791624	-2.566207
VNG0573C	1.212869	2.195822	0.548800	0.822346	0.364331	-0.422293	2.195822	1.311335	0.716555	1.185056	0.575396	0.384142	0.609441	0.283082	-4.591444	0.679675	0.335855	0.859584	0.585429	-2.201875	0.926396	0.455557	0.542277	-0.632738	0.652934	0.216221	0.480871	-1.824203	0.781724	1.347138	0.451591	1.274763	-1.278358	0.632224	0.795069	0.784397	0.848913	-1.136014	0.568453	1.368365	0.698154	-2.175092	0.782134
VNG0604H	0.984399	2.195822	0.657820	0.911748	-0.103007	0.088054	2.195822	1.417779	0.307239	0.928727	0.707502	-0.273329	0.869585	0.517157	-0.937788	0.688859	0.550528	0.853525	0.760513	-2.146075	0.558091	0.793758	0.708552	0.067969	0.355785	0.661558	0.582139	0.248557	1.128446	0.672887	0.148166	0.959996	-2.866597	0.411283	0.725068	0.708203	0.948544	0.488739	0.598373	1.234417	1.089158	-0.979212	0.719546
VNG0628G	0.382926	2.195822	-1.068527	1.425209	-0.880319	-1.087185	2.195822	1.612343	-0.837834	0.321068	-1.791880	0.614664	-2.300631	-2.806142	-0.147142	1.235473	1.383901	-0.923242	1.130128	0.132457	2.041384	1.203283	-1.731421	-1.074935	-1.047023	-2.440874	1.154429	0.055544	-1.425948	0.488033	1.419000	0.243645	0.276920	1.673995	1.965092	1.277329	1.263632	0.111761	1.209229	0.356164	-2.374210	0.282863	1.238625
VNG0659H	0.595070	2.195822	1.274800	-2.294706	1.358935	0.259708	2.195822	-0.107609	1.666956	0.648897	1.242077	-0.436671	1.523980	1.370311	0.107088	-2.939885	0.386055	1.422408	-1.570442	0.293863	-0.720256	-1.513127	1.284905	1.524294	1.735897	1.929517	-3.119891	-0.493202	1.756896	1.975360	-2.108135	0.514926	0.288965	-3.702444	-3.914279	-2.064729	-0.542656	-0.141925	-1.846019	0.983773	1.715349	0.941976	-1.228777
VNG0674C	0.483835	2.195822	-1.532567	1.438522	-0.911910	-0.596490	2.195822	1.572506	-0.326265	0.474630	-1.207812	0.384000	-1.831217	-3.067078	-0.660972	1.277554	1.436073	-0.670162	1.219313	-0.428696	1.994228	1.262856	-1.736118	-1.160226	-1.140787	-0.705472	1.157128	-0.348960	-2.278041	0.829549	1.443556	0.503194	-0.136121	1.708968	2.024734	1.319763	1.375175	-0.401284	1.256841	0.646831	-2.352117	0.081282	1.292082
VNG0681G	0.088077	2.195822	-2.176056	1.489556	-1.230821	-0.059889	2.195822	1.560352	-0.703257	0.104693	-2.396066	0.408745	-2.326672	-1.940463	0.299705	1.332445	1.522129	-1.420159	1.271807	0.376874	2.094676	1.366963	-3.689530	-0.132819	-1.759099	-0.756453	1.240800	0.114610	-3.480962	0.606267	1.527996	0.112155	0.526618	1.800509	2.131297	1.366882	1.410414	0.490472	1.332248	0.281246	-3.892220	0.835946	1.328533
VNG0700G	0.359987	2.195822	0.947854	-0.596319	0.978791	1.452728	2.195822	-3.790370	1.016466	0.573186	1.001129	0.835010	1.137903	1.118602	1.364912	-0.268019	0.227835	1.141383	0.133747	1.234668	-1.862303	-0.288193	1.016462	1.430153	1.349449	1.843440	-0.484641	1.021329	1.573821	1.322357	-0.644297	0.458522	1.373330	-0.066378	-0.498903	-0.010664	-0.579747	1.227698	-0.071887	0.577769	1.596413	1.650772	-0.359330
VNG0702H	-0.368217	2.195822	-0.931875	1.139252	-2.162062	0.528830	2.195822	1.058341	-0.441866	-0.343981	-0.732393	-1.831169	0.027072	-0.586577	0.723374	1.048009	1.514268	-2.816968	1.135881	0.514514	1.609235	1.302851	-0.752593	0.234221	-2.052548	-0.285798	1.012867	1.061869	-1.448498	-1.058742	1.283118	-1.581505	0.304033	1.516280	1.899787	0.965240	1.299068	1.124586	1.121143	0.549521	-1.319951	1.186369	1.046288
VNG0703H	-0.121665	2.195822	1.133936	-2.668233	1.193848	0.988043	2.195822	-1.473559	1.355210	0.087134	1.101054	0.551346	1.367981	1.324046	0.952646	-1.479286	-0.076804	1.255560	-0.676274	0.773496	-2.780860	-0.644453	1.161439	1.512131	1.569813	1.945436	-1.464626	0.796419	1.713589	1.614718	-2.051959	0.062770	0.946854	-1.037650	-0.698303	-0.815930	-1.516713	0.974413	-1.193878	0.218660	1.700188	1.281923	-1.907007
VNG0715G	-1.116554	2.195822	-1.596908	1.277906	-1.797347	0.454312	2.195822	1.325123	-4.327139	-1.140353	-2.881660	0.569006	-1.180179	-0.664461	0.784409	1.223898	1.262846	-5.705595	1.201821	0.276671	1.860277	1.374374	-2.044660	-0.426845	-2.731584	-0.783277	1.174292	1.135450	-2.621910	-0.914874	1.408333	-0.646040	0.512079	1.712908	2.098483	1.266305	1.249415	1.236711	1.209063	-0.931839	-2.663910	0.759384	1.140053
VNG0716G	0.217671	2.195822	1.355398	-1.904831	1.435753	-0.043936	2.195822	0.287757	1.665219	0.252507	1.269079	0.370508	1.562850	1.481863	0.007443	-3.044458	-0.050965	1.468517	-2.278263	0.044204	-0.219762	-1.219451	1.344479	1.573756	1.798947	2.027519	-2.115734	-0.014819	1.871972	1.961572	-3.651317	0.283782	0.271554	-3.468440	-1.340426	-1.303719	-1.510495	0.141667	-5.400145	0.444004	1.824298	0.599483	-2.418055
VNG0719G	0.247225	2.195822	-1.817704	1.444388	-1.239695	-0.581184	2.195822	1.575751	-0.741276	0.222924	-1.803404	0.435685	-2.337959	-2.948070	-0.298704	1.280686	1.439193	-1.135889	1.220874	-0.221545	2.018907	1.296286	-2.364837	-0.980152	-1.736408	-0.887223	1.179584	0.052617	-2.572249	0.571950	1.455595	0.245617	0.029384	1.726517	2.054064	1.320721	1.358233	0.084376	1.260215	0.377524	-3.014843	0.224064	1.277143
VNG0729H	0.406965	2.195822	1.221561	-4.378094	1.340531	0.523360	2.195822	-0.445623	1.565243	0.501062	1.197958	0.451565	1.432231	1.342866	0.278159	-2.496659	-0.096788	1.387001	-1.372619	0.211634	-1.632240	-2.047661	1.241129	1.451374	1.701723	1.978875	-4.196332	0.113392	1.750939	1.893847	-3.125012	0.499077	0.457666	-2.272800	-2.700806	-1.135702	-1.507496	0.032288	-2.417666	0.656446	1.724681	0.784223	-1.865233
VNG0734G	0.124943	2.195822	1.350302	-2.340392	1.415795	0.185034	2.195822	0.122101	1.668489	0.182925	1.276546	0.019764	1.586153	1.485944	0.240749	-4.984388	0.214841	1.460726	-1.901274	0.240334	-0.360060	-0.977550	1.348088	1.622186	1.795641	2.044857	-2.264854	0.134840	1.876312	1.945462	-3.639012	0.081173	0.346430	-3.029767	-1.158046	-1.914146	-1.130734	0.355820	-3.182378	0.497844	1.833004	0.843772	-2.546961
VNG0769H	0.284205	2.195822	1.325576	-2.530702	1.402591	0.194755	2.195822	0.053611	1.663108	0.343211	1.261618	0.027247	1.558173	1.451374	0.178752	-5.360179	0.177941	1.451533	-2.023502	0.235575	-0.470854	-1.292085	1.325436	1.587526	1.779454	2.014741	-2.815878	-0.074590	1.844314	1.958805	-3.912904	0.264749	0.346457	-4.262200	-1.726774	-1.867244	-1.105170	0.184021	-3.151337	0.632924	1.801707	0.842888	-2.167949
VNG0794G	0.361350	2.195822	-1.985520	1.420978	-1.306237	-0.297119	2.195822	1.521161	-0.356153	0.367137	-1.230801	-0.023519	-1.471875	-5.808969	-0.397690	1.261826	1.512572	-0.884812	1.237005	-0.314527	1.973008	1.288388	-1.910808	-0.776615	-1.416905	-0.411459	1.145574	-0.095851	-2.743356	0.739911	1.444411	0.273439	-0.201523	1.715163	2.039179	1.279280	1.402372	-0.162765	1.262799	0.658188	-2.325101	0.346345	1.283071
VNG0795G	0.130835	2.195822	-2.003503	1.507537	-0.978626	-0.126534	2.195822	1.580097	-0.671986	0.144864	-2.339231	0.619773	-3.062196	-1.740759	0.234267	1.353170	1.497483	-1.345034	1.282008	0.336197	2.107134	1.371957	-3.407100	-0.204652	-1.666210	-0.734214	1.257472	0.075128	-3.673744	0.644883	1.542480	0.248290	0.551312	1.810743	2.140233	1.401482	1.406939	0.424956	1.341455	0.223825	-4.246112	0.757365	1.341520
VNG0812G	0.988125	2.195822	0.595260	1.041816	-0.128384	-0.477197	2.195822	1.554783	0.003815	0.909255	0.521386	0.531616	0.653212	0.414954	-1.191468	0.809498	0.288884	0.752214	0.748877	-1.577277	1.016852	0.810418	0.568201	-0.355841	0.182028	0.099176	0.718561	0.039394	1.011508	0.561814	0.375216	1.046008	-0.952848	0.616966	0.908478	0.893915	0.900579	0.461754	0.666632	1.080977	0.927039	-3.120785	0.801272
VNG0816G	0.978813	2.195822	0.691041	0.989220	0.277896	-0.930256	2.195822	1.505490	0.208234	0.896713	0.534692	1.039412	0.639510	0.549682	-1.234364	0.756517	-0.118737	0.759484	0.611434	-0.832100	1.031364	0.668269	0.620956	-0.214543	0.408105	0.208476	0.671286	0.028350	1.045658	0.661669	0.362166	1.107664	-0.158676	0.503372	0.743466	0.905684	0.686261	0.341645	0.557994	0.923731	0.939628	-3.620113	0.710995
VNG0818C	0.872286	2.195822	-0.504549	1.197850	-0.317590	0.138847	2.195822	1.143298	0.619948	0.901887	-0.150710	-2.159443	0.091683	-0.937972	0.039244	1.042355	1.561406	-0.257202	1.055540	0.568421	1.681693	1.074556	-0.408220	0.287262	-0.246841	-0.621019	0.912204	-1.089020	-1.679957	1.104924	1.285511	0.672096	0.325956	1.436199	1.712903	0.979651	1.356441	-0.308826	1.125649	1.330217	-1.699911	1.219238	1.170463
VNG0836H	1.226866	2.195822	0.673469	0.758471	0.614352	-0.715004	2.195822	1.273487	0.828601	1.196656	0.621974	0.876471	0.644544	0.471968	-4.121971	0.622556	-0.111317	0.910940	0.433637	-1.228085	0.902247	0.272734	0.626675	-0.390892	0.810381	0.315270	0.422791	-2.303182	0.871627	1.416011	0.390378	1.346967	-0.390767	0.489853	0.589974	0.795572	0.656386	-1.422862	0.453132	1.292860	0.766838	-2.428009	0.699471
VNG0837H	1.195643	2.195822	0.474231	0.633587	0.567040	0.276744	2.195822	0.465936	1.216090	1.220214	0.603451	-4.237275	0.868888	0.314416	0.077266	0.535940	1.312716	0.556457	0.589686	0.735233	0.921777	0.534987	0.519014	0.743369	0.754017	0.230490	0.369653	-2.096040	0.195364	1.496371	0.833076	1.043405	0.419426	0.736634	0.891387	0.390865	1.069145	-0.562321	0.701750	1.635546	0.101087	1.379619	0.819764
VNG0841G	0.774719	2.195822	-0.000417	1.227109	-0.551400	-1.201556	2.195822	1.572227	-0.676484	0.696071	-0.162717	0.823949	-0.194226	-0.371389	-1.379818	1.029761	0.775115	0.129589	0.928984	-1.138865	1.559488	0.980685	-0.111700	-2.504047	-0.644579	-1.229567	0.928984	0.026547	0.258564	0.314188	0.965407	0.858536	-0.432568	1.201471	1.496792	1.118801	1.036275	0.111062	0.921734	0.754717	0.112028	-2.502482	1.006698
VNG0864G	0.039316	2.195822	-2.494474	1.497544	-1.035551	-0.051502	2.195822	1.556472	-0.782199	0.067275	-1.996166	0.683643	-3.889640	-1.786794	0.069375	1.359592	1.479328	-1.438091	1.311954	0.005164	2.062317	1.390594	-3.182823	-0.484516	-2.114144	-0.267603	1.253564	0.276366	-5.013325	0.576116	1.536978	0.250784	0.351668	1.813199	2.153498	1.414784	1.412013	0.351821	1.338149	0.122157	-2.807622	0.493906	1.333591
VNG0870G	1.175062	2.195822	0.870225	0.736704	1.073984	-0.406903	2.195822	1.094243	1.003785	1.154329	0.574105	1.572376	0.555567	0.673090	0.365460	0.553075	0.025280	0.865120	0.005366	0.979863	1.408795	-0.401159	0.696735	0.557757	1.156898	0.523299	0.454662	-0.643312	0.966051	1.453819	0.702119	1.249833	1.196466	0.624331	0.256192	0.811348	-0.115577	-0.420981	0.396929	0.924923	0.777309	0.854947	0.602124
VNG0884G	-0.384591	2.195822	-5.518478	1.414016	-1.928872	0.527434	2.195822	1.398680	-1.198931	-0.261701	-1.635060	0.207538	-1.721753	-1.787263	0.537165	1.306804	1.541439	-1.802078	1.325509	0.211141	1.963181	1.403037	-2.628119	-0.178133	-2.429235	0.235842	1.208190	0.768566	-2.364753	0.229876	1.498082	-0.393474	0.384857	1.801424	2.146995	1.327092	1.408529	0.767119	1.320106	0.064081	-1.417020	0.820601	1.278898
VNG0885G	-1.041442	2.195822	-2.076929	1.318614	-2.365604	0.529103	2.195822	1.334479	-2.859027	-0.969302	-2.896556	0.370905	-1.218453	-0.824251	0.808712	1.246674	1.364335	-5.012086	1.237093	0.401901	1.899886	1.395374	-2.493721	-0.151146	-3.858073	-0.520279	1.188711	1.042973	-2.714405	-0.557056	1.435817	-0.741816	0.574110	1.741975	2.120802	1.275881	1.306814	1.199098	1.249233	-0.554939	-2.304692	0.931330	1.182213
VNG0916G	1.111886	2.195822	0.708865	0.934172	0.110918	-0.188267	2.195822	1.334240	0.745668	1.065266	0.790121	-2.185692	1.009601	0.517380	-1.713099	0.667740	1.046765	0.809520	0.777400	-0.638641	0.621980	0.819143	0.769700	0.415108	0.442867	0.585914	0.574407	-0.149121	1.027510	0.888183	0.381355	0.950150	-2.786017	0.374521	0.641183	0.574628	1.095694	0.075973	0.666216	1.474676	0.975777	0.246581	0.796577
VNG0919G	0.549834	2.195822	-0.982942	1.295249	-1.427549	-0.494095	2.195822	1.426370	-0.125418	0.528828	-0.575235	-0.948521	-0.408550	-2.229494	-0.842522	1.111799	1.479036	-0.628733	1.124970	-0.465049	1.760296	1.176112	-0.844177	-0.749501	-1.302523	-0.594171	1.002261	-0.064707	-1.185018	0.571734	1.276203	0.282940	-0.862096	1.508508	1.827275	1.083176	1.339588	-0.291042	1.130841	0.949105	-1.207721	0.341412	1.165607
VNG0924G	-0.125518	2.195822	-3.169311	1.485449	-1.441153	0.139000	2.195822	1.527359	-0.901629	-0.078137	-2.376809	0.427688	-2.494851	-1.798760	0.337691	1.347734	1.526290	-1.727995	1.312010	0.246714	2.068577	1.407220	-5.129403	-0.178859	-2.416284	-0.291606	1.252096	0.379161	-5.128552	0.495829	1.537808	-0.006054	0.455623	1.822083	2.166785	1.384661	1.426742	0.588775	1.345419	0.113951	-2.804932	0.774139	1.328188
VNG0925C	-0.072186	2.195822	-2.304221	1.489006	-1.204431	-0.007964	2.195822	1.550772	-0.982471	-0.053230	-2.830147	0.622513	-3.056877	-1.582714	0.328452	1.345217	1.479088	-1.779391	1.285540	0.311480	2.081853	1.388913	-4.470107	-0.220223	-2.312625	-0.634879	1.255258	0.336631	-4.234112	0.458915	1.532561	0.093635	0.543037	1.807957	2.149228	1.393264	1.394569	0.598694	1.332634	0.022534	-3.911828	0.756133	1.319974
VNG0937G	0.490628	2.195822	1.367025	-1.002867	1.443661	-0.274915	2.195822	0.543886	1.661663	0.493578	1.236519	0.485640	1.534336	1.454770	0.179444	-1.913116	0.002648	1.467478	-5.244462	0.473116	0.442053	-1.679019	1.325787	1.574341	1.799465	1.920535	-1.380877	-0.540545	1.845900	1.980868	-1.617200	0.470221	0.590865	-2.095519	-2.147036	-0.995707	-1.486830	0.134350	-2.143261	0.619475	1.777781	0.840407	-1.303631
VNG0947G	1.118575	2.195822	0.176340	0.973607	0.023970	-0.383182	2.195822	1.188435	0.761147	1.106142	0.366741	-1.733877	0.502460	-0.293881	-2.124216	0.805931	1.238209	0.432530	0.831520	-0.492211	1.233823	0.779005	0.247493	-0.279062	0.276642	-0.159778	0.644174	-1.326023	0.089755	1.208595	0.902811	0.976279	-1.441425	1.010372	1.238729	0.750919	1.170909	-2.130731	0.840288	1.472995	0.010402	0.365977	0.967947
VNG0961G	-2.218765	2.195822	-0.115407	0.710721	-0.745986	1.080388	2.195822	0.654557	-0.661959	-2.194305	-0.434046	-0.312707	0.427352	0.408112	1.359346	0.927333	0.960260	-0.768623	1.006148	0.670271	1.265928	1.298342	-0.145715	0.302805	-0.142100	-0.202169	0.967675	1.668779	-0.284903	-2.899648	1.127337	-2.018416	0.686383	1.464939	1.917798	0.900372	1.045881	1.804910	0.972479	-0.322139	-0.347612	1.240186	0.794221
VNG0971G	-0.296673	2.195822	-2.261825	1.440412	-1.774434	0.178445	2.195822	1.495719	-1.398471	-0.277050	-3.659503	0.403843	-1.925019	-1.397177	0.565092	1.302780	1.471797	-2.332934	1.254610	0.473299	2.044591	1.382900	-4.345326	-0.058669	-2.958752	-0.843618	1.229371	0.556716	-2.955722	0.191015	1.496625	-0.243400	0.614841	1.780082	2.128935	1.334116	1.368780	0.860980	1.304986	-0.059697	-3.192727	0.940078	1.275913
VNG0985H	1.101711	2.195822	0.925389	-0.128869	0.985239	0.377741	2.195822	0.608058	1.243021	1.121347	1.001066	0.502667	1.065458	0.857831	-1.010393	-0.049254	-0.158324	1.213897	0.052410	-1.984798	-0.950735	-0.590446	0.977558	0.538945	1.321948	1.467794	-0.482534	-0.245622	1.332095	1.704561	-0.499146	1.170574	-0.822497	-0.286458	-0.612098	0.188891	0.188745	-2.276169	-0.203007	1.274495	1.313634	-1.127402	0.130644
VNG0991H	0.792740	2.195822	1.248124	-1.840186	1.340977	0.204682	2.195822	-0.053767	1.671498	0.833635	1.216629	-0.584047	1.492571	1.319461	0.049804	-1.992802	0.399045	1.406966	-1.488326	0.332895	-0.514164	-1.667941	1.252369	1.462688	1.711324	1.827573	-2.380995	-1.117448	1.683621	2.001597	-1.415475	0.726728	0.286269	-2.413800	-5.321877	-1.623895	-0.313022	-0.362239	-1.371800	1.159063	1.634611	0.967731	-0.788631
VNG0999H	0.314784	2.195822	1.311141	-2.427294	1.404218	0.151140	2.195822	0.068604	1.640390	0.371790	1.235759	0.371872	1.521202	1.440415	0.144249	-3.349582	-0.116857	1.438562	-2.407109	0.215012	-0.430895	-1.592513	1.303528	1.551774	1.765291	1.987707	-2.727071	-0.169325	1.824897	1.953206	-4.122544	0.409845	0.423331	-5.156441	-1.938859	-1.322285	-1.558778	0.131635	-3.981592	0.562873	1.780238	0.773468	-2.237253
VNG1001G	-0.412454	2.195822	1.284492	-3.660549	1.343659	0.553693	2.195822	-0.243334	1.538246	-0.275049	1.205617	0.410858	1.519475	1.463843	0.609259	-2.290800	-0.074384	1.370713	-1.173486	0.338586	-0.922865	-0.529056	1.288975	1.575344	1.719102	2.030990	-1.549904	0.733990	1.832299	1.778562	-2.553879	-0.232626	0.551020	-1.380669	-0.343835	-1.187929	-1.656038	0.828613	-2.280277	-0.048325	1.798892	0.905515	-5.503163
VNG1007H	1.268193	2.195822	1.067084	-0.933419	1.259643	0.740351	2.195822	-0.255058	1.577930	1.313527	1.041610	0.380590	1.230615	1.116177	0.635609	-0.186618	-0.389450	1.328154	-0.511273	0.684394	-0.016184	-1.190292	1.042685	1.112575	1.575568	1.290585	-0.597555	-2.245279	1.263688	2.064818	-0.043098	1.404624	0.815233	-0.035765	-0.196953	0.100978	0.161324	0.196135	-0.119857	1.504193	1.198364	1.179151	0.205037
VNG1008G	-1.971797	2.195822	-0.304040	0.748021	-0.874497	1.032415	2.195822	0.674312	-0.721153	-1.870059	-0.389280	-0.400728	0.313490	0.198979	1.199406	0.945134	1.083948	-0.902853	1.067610	0.293097	1.234402	1.295370	-0.210544	-0.071830	-0.249000	0.216354	0.955027	1.671466	-0.457337	-3.854782	1.153365	-3.283739	0.297788	1.493553	1.928502	0.909452	1.086289	1.663219	0.984669	-0.247679	-0.393296	0.951745	0.821027
VNG1012H	0.715935	2.195822	1.262983	-2.020871	1.389840	0.056026	2.195822	0.102774	1.642623	0.754775	1.199353	0.462498	1.446982	1.353451	-0.110710	-1.905252	-0.347152	1.427062	-2.329992	0.107625	-0.401361	-3.402792	1.250511	1.412759	1.733419	1.858842	-2.562414	-1.076095	1.718472	2.009579	-1.967574	0.825431	0.353721	-2.790639	-7.582386	-0.862291	-1.106095	-0.508051	-2.233590	0.915305	1.667506	0.640508	-1.139091
VNG1013G	0.833767	2.195822	0.754972	0.438125	0.529224	0.526319	2.195822	0.984312	0.641325	0.831178	0.845786	0.592446	0.889986	0.674889	-0.448782	0.323331	0.097539	0.995887	0.493309	-2.466433	-0.429764	0.273128	0.837701	0.255516	0.900995	1.366839	0.113369	0.628835	1.304416	1.027429	-0.328554	0.865266	-0.935879	0.085054	0.155302	0.463835	0.411544	0.117681	0.170521	0.960754	1.303399	-2.356908	0.294899
VNG1021C	0.389687	2.195822	-0.888170	1.333517	-1.010515	-0.468320	2.195822	1.511483	-1.154584	0.348477	-0.853882	0.827873	-1.238909	-1.111847	-0.757563	1.188790	1.120382	-0.626278	1.137893	-1.178771	1.763173	1.196219	-0.961376	-3.222908	-2.042505	-0.593457	1.073606	0.327153	-0.751448	0.224997	1.262324	0.585798	-0.274262	1.529171	1.867701	1.268561	1.211587	0.153974	1.118524	0.377782	-0.777782	-0.899494	1.145822
VNG1025H	0.618635	2.195822	-0.388375	1.355239	-0.510040	-2.282259	2.195822	1.630656	-0.890890	0.530989	-0.886671	0.914613	-1.268703	-1.345590	-0.613998	1.151072	1.134371	-0.363843	1.012130	-0.156449	1.907795	1.060958	-0.736318	-3.179276	-0.676401	-4.196136	1.070712	0.095688	-0.394104	0.355059	1.264326	0.563450	0.128211	1.499147	1.759476	1.222334	1.109197	-0.061039	1.080471	0.449613	-0.788372	-0.603598	1.140309
