"GENE"	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"
"Cond0"	0.389499250196493	13.4395867517467	0.331450393616355	0.179990489172713	1.38145662525179	3.62731129753323	0.612607029271968	0.296868995384111	0.715558120446833	1.18237299916205	5.27393903893661	0.175369164175446	2.71092720033643	0.368934397722131	0.583669698304581	0.24793076423382	0.36305185352819	0.419539160136283	0.13630060194606	4.89680055842566	1.89083348817453	0.255244761561553	7.00924174412927	0.722730380708076	0.304916955438644	0.141480604897014	0.540959275347381	0.287164794763466	0.260766358379205	2.4456615454904	0.196847221328879	4.48843748594131	5.42623147426461	0.437186244363442	1.37261638124916	1.71376310429995	0.319795407632891	1.24883387302533	0.14029051402443	0.117993019056308	3.43755272566958	2.34022290490269	0.411006261805154
"Cond1"	0.284819551440473	2.74483147798773	0.0696692207401937	1.89225291731554	0.240516539119026	0.366767723233516	4.71587461653318	0.285240588475343	0.0905645045914094	2.71788292057779	5.58571196593957	0.134497134181816	1.47510534081225	1.10178548632467	0.315305254910212	2.65550475492138	0.902191081472677	1.70397135286031	0.415339768824964	2.72641573090433	0.615764244414513	0.872609026908472	0.396092071909677	0.569670216392268	0.929857933962585	0.455121757981081	4.93357111170833	0.267087277505352	0.925248420470093	0.0428686018249212	3.3369716499556	2.93798932779948	8.62552086134893	0.250778780036704	1.34610642677795	28.4990892223082	0.117798107993834	5.22525672517784	0.99040348310876	0.157818837661545	1.18362834466302	0.418145553047728	0.609590330677379
"Cond2"	0.601320719052627	25.3277336855899	0.432005723068449	2.20569067260867	1.3101952827144	5.20467331527542	0.592581518904507	0.101209859187643	0.824722439560955	1.05259171540239	0.906214404481208	1.37670645379054	3.92284337621188	0.989930804358269	0.249387810764542	0.31498842146004	1.19972219633069	0.216437047999545	0.105137217368274	1.24246906994543	0.638787545214273	0.156690745047377	4.75003962175948	1.23514735598098	0.290462838353403	0.811676908323284	1.16783373171727	0.491261164137963	0.25810081067625	0.0582750217982582	0.521121672136717	0.384587467499664	1.59326107010636	0.365005931832906	0.547778333014324	1.14872909813338	0.422186112866133	1.15542311271323	1.58241230725911	1.23748746276778	2.11260551736455	1.13983875035773	0.337256709604845
"Cond3"	0.00618865129293001	1.60027905868817	29.2828492095057	0.140392004393762	5.32496271611922	10.068272167235	0.0393493126583953	78.6842281547479	1.54550518298152	0.484934372481177	0.784133448106269	0.00264686251444151	1.08797214102536	0.182050363722919	0.0150111488213085	12.4432170980213	0.00769505841784224	7.56225423254793	0.00356072042219769	1.71094870403806	0.0655008352085975	0.00509776501034912	7.18210470157821	8.66808851460427	0.00920995844424895	0.00311784737950992	72.6207393494847	0.00135768256819878	0.0235622942494327	41.66676403994	1.15753267869643	2.06702969599187	5.34010042554132	0.0159394984915229	2.40643741515117	2.19751069016176	0.00175894712550777	0.0781254155044341	1.22580265037392	0.314257809586102	1.02686380818853	0.400618986514355	0.00500193827773797
"Cond4"	0.213883951343353	2.30002944734187	0.644697833748505	1.14034206290702	0.887367518427482	0.29283755200767	0.333221738979534	4.50562635941857	0.292547728480592	1.82757457234135	1.09710303786887	0.146339967298204	1.03314558912917	0.42995417004616	0.373272385656166	1.02210714185247	0.115545099244582	0.327726604300457	0.477046827859646	2.08019903144224	0.219958705149135	0.0990977069791208	0.600169615177849	5.36252049993127	0.460294411805332	0.106570404248788	0.645893163261784	3.17235560313858	0.23408160924146	3.43421623385444	6.39267746411275	4.51686402071718	7.89384185251425	0.235124594341304	1.562422691929	5.35687708024361	0.278706583626316	0.522158950003635	1.85683375891294	0.814458722948904	0.483787573496654	0.289893537076305	0.738108228545759
