V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43
VNG0098G	0.01566885030685637	0.00414916372560360	0.01008143261082543	0.00000429441308069	0.00178530575905201	0.00151101546528343	0.00000000000000000	0.00820187168378072	0.00189362393022434	0.00003051356206889	0.00005103757319123	0.00000000000000000	0.00370652843917806	0.00000010872469242	0.01659341009086334	0.00238772474453934	0.01190157930771124	0.00247826526341893	0.00713853007530158	0.00071076603317006	0.01249069654034733	0.01210034311816547	0.00352993874301304	0.00335298687882344	0.00568734237035542	0.00341967198831946	0.00471131760951487	0.00000000000000000	0.00000000000000000	0.00160159242420026	0.00357052302401331	0.00092085564614891	0.00121679695379378	0.00000000000000000	0.00334899513887960	0.00026563342655342	0.00000000000000000	0.00000010955000038	0.00283356328822357	0.00178518196068404	0.00195652736358799	0.00000001923560806	0.00000000000000043
VNG0117H	0.00000000000000000	0.00650483390384968	0.00006065916427996	0.00077024930740764	0.00000000797914297	0.00000008062755087	0.00000000000000000	0.00000000000000000	0.00000000125343609	0.00045317772254525	0.00062991361847494	0.00000000000000000	0.00208862027693496	0.00054473316704864	0.00000000000000001	0.00075220249285786	0.00000000000000000	0.00310612592073528	0.00000000000000000	0.00231418452348097	0.00000006676035448	0.00000000000000000	0.00070576409425704	0.00035761888746843	0.00000000000000000	0.00000000000000000	0.00182041770651951	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00343989877136992	0.00411375782278638	0.00107833095952786	0.00000000000000000	0.00040149223355673	0.00937544240285333	0.00000000000000000	0.00001670997509145	0.00018144597155776	0.00000000536917907	0.00085396732003731	0.00018384581034691	0.00000000006937132
VNG0123G	0.00000000015069390	0.00360406694989572	0.00411287636002060	0.00000185249953935	0.00060649899151488	0.00102846961622147	0.00000000000000000	0.00006497560118464	0.00059048934223545	0.00001965316292070	0.00002798268355911	0.00000000000000000	0.00296299985970021	0.00000005976562202	0.00174633518278159	0.00581213388827349	0.00033209308117453	0.00480258063235188	0.00555280904682797	0.00053055321500249	0.00302476094284500	0.01538516723250156	0.00303887970132565	0.00238641970914228	0.01028972371949736	0.00793056361131896	0.00694576450979815	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00341621500118430	0.00079931966293207	0.00064757302846389	0.00000000000000000	0.00326416109783028	0.00016467181555008	0.00000000000000000	0.00000006999941219	0.00268442662194476	0.00097202863889267	0.00118180890134840	0.00000000636286248	0.00000000000000011
VNG0124C	0.01136572014222077	0.00420631934932814	0.00463789099395858	0.00000238302598752	0.00139401294641565	0.00149192997815282	0.00000000000000000	0.00172659369301617	0.00083982816060593	0.00003662373312965	0.00006806400753187	0.00000000000000000	0.00408938467886680	0.00000011335060716	0.01052538169825998	0.00167731253420214	0.00907189082185270	0.00402174955992654	0.01777833517916675	0.00075687226557883	0.01297626675501278	0.00965856079956003	0.00294177893545657	0.00328295106375518	0.00620151118853781	0.00535621668561427	0.00440160620470166	0.00000000000000000	0.00000000000000000	0.00005162829321874	0.00818231611178583	0.00113097518382299	0.00147112625578807	0.00000000000000000	0.00409185460975414	0.00032863423751081	0.00000000000000000	0.00000013620575179	0.00494814845108033	0.00046493993171176	0.00208936531213956	0.00000002506838699	0.00000000000000056
VNG0132C	0.00080984362132177	0.00281427805191704	0.00112251689699596	0.00000199500741351	0.00046655772798805	0.00066792430211016	0.00000000000000000	0.00773542544587215	0.00115609049497434	0.00002402192476715	0.00003210753824726	0.00000000000000000	0.00180207879656994	0.00000011833142166	0.00568551038699425	0.00179173753030880	0.00000000000000000	0.00104619164939027	0.00618011859115916	0.00038581299491487	0.00076492803847249	0.00000000021659081	0.00193508815414932	0.00246173998152667	0.00034993529395685	0.00000066151946387	0.00153361630758861	0.00000000000000000	0.00000000000000000	0.00000000928219752	0.00343908237061733	0.00070749356150057	0.00082994237663870	0.00000000000000000	0.00300038831194175	0.00014394626354798	0.00000000000000000	0.00000009009944872	0.00154953583185707	0.00176739168463135	0.00148497509950306	0.00000000255814826	0.00000000000000012
VNG0147C	0.00034400520958855	0.00451514201733954	0.00568531563145683	0.00000759122768204	0.00042551294122473	0.00056788030533852	0.00000000000000000	0.00130132137575705	0.00022414325085898	0.00004348796048486	0.00008858690996356	0.00000000000000000	0.00476496953223861	0.00000029411958825	0.01697900321381749	0.00070734959205566	0.00078294180981596	0.00081839443070992	0.00216905340985119	0.00094329303834348	0.00851752747903265	0.00208405724545109	0.00356006803346143	0.00216734794519425	0.00189355000358793	0.00174498984622025	0.00198435966846771	0.00000000000000000	0.00000000000000000	0.00000000000000002	0.00340284978335070	0.00085494718078750	0.00161773730327448	0.00000000000000000	0.00277498640350548	0.00040740761794402	0.00000000000000000	0.00000017256126730	0.00236387338328394	0.00151232074108090	0.00248764689781189	0.00000003949356305	0.00000000000000103
VNG0149G	0.00000000000000000	0.00422537276336945	0.00060584535097780	0.00014935647462475	0.00000046316262641	0.00000128594148346	0.00000000000000000	0.00000026681751013	0.00000020680737164	0.00017457875712059	0.00035713129278258	0.00000000000000000	0.00609803613091613	0.00000234597097441	0.00010144293021038	0.00000819113532359	0.00000000000000000	0.00000993005072611	0.00000000000000505	0.00169665047562100	0.00033515166512910	0.00000000000000000	0.00227373831150587	0.00081436679792399	0.00000000000000000	0.00000000000000000	0.00005879926569852	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00109579796180450	0.00052067409553884	0.00541065550027047	0.00000000000000000	0.00129403737807754	0.00088530087473477	0.00000000000000000	0.00000090601370562	0.00054448257841459	0.00077951918310659	0.00726666128871170	0.00000055906987161	0.00000000000003334
VNG0158G	0.00000000000000000	0.00228359037498872	0.00006765230805407	0.00014673158008571	0.00000001636103136	0.00000008075560400	0.00000000000000000	0.00000000000000000	0.00000373172532601	0.00122526808946951	0.00253298643696828	0.00000000000000002	0.00743197858125593	0.00045283636965923	0.00000000000002899	0.00000400620735507	0.00000000000000000	0.00001521753932940	0.00000000000000000	0.00681154977476901	0.00000008090512537	0.00000000000000000	0.00194918652789394	0.00063797610815378	0.00000000000000000	0.00000000000000000	0.00001336195002717	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000176387850655	0.00985484329566720	0.00299881973560233	0.00000000000005093	0.00075039707529543	0.00720277407107010	0.00000000000000003	0.00011643982046173	0.00293304557278017	0.00000000936862639	0.00446038733864364	0.00701445198327565	0.00000000012720215
VNG0168H	0.01839972959625684	0.00389601547988955	0.00540241379761148	0.00000193099898976	0.00513858269691583	0.00305978175537850	0.00000000000000000	0.00874746399097623	0.00382889251741767	0.00002945033236856	0.00004802426568829	0.00000000000000000	0.00348146444699400	0.00000008738397254	0.01301020475071862	0.00354621035397492	0.02167593500864554	0.00831666661452363	0.01895779292772024	0.00063305764928163	0.00965819968850999	0.01804019504791158	0.00299158114862761	0.00513103998949048	0.01082974351884161	0.02923268719667080	0.00627809044642540	0.00000000000000000	0.00000000000000000	0.00282226775208091	0.00554744091075456	0.00109431785405751	0.00115968078187555	0.00000000000000000	0.00435740580864864	0.00026166032569614	0.00000000000000000	0.00000010992128859	0.00430409868107483	0.00086988238195736	0.00182438315068936	0.00000001524988797	0.00000000000000030
VNG0176H	0.01474998530048828	0.00411601987615513	0.01022023224658615	0.00000383933674448	0.00138485717071543	0.00133586989234558	0.00000000000000000	0.00662015945117595	0.00137278700086615	0.00003269701205682	0.00005049738020491	0.00000000000000000	0.00378204795225550	0.00000014649554591	0.01649897559329198	0.00218621249565745	0.00900483196630377	0.00239768426722019	0.00750098249834503	0.00072300134811956	0.01206325804466121	0.01121535097194398	0.00360708508025023	0.00316286503744641	0.00511491672422210	0.00332382253786081	0.00434379013807433	0.00000000000000000	0.00000000000000000	0.00138429509098116	0.00351591209530040	0.00091457180750475	0.00119453455521747	0.00000000000000000	0.00353476369762668	0.00026121145851941	0.00000000000000000	0.00000011782792242	0.00283053383851102	0.00174175851033926	0.00194591491377544	0.00000001587004696	0.00000000000000033
VNG0192G	0.00000000000000000	0.00113145775127299	0.00017478704084019	0.01338102568752816	0.00072407858486694	0.00115421797720677	0.00039900313709310	0.00000000000000007	0.00000005798812515	0.00865616029101666	0.00317889772312111	0.00000000002759380	0.00056290117287144	0.00080940125093926	0.00000000000000000	0.00001392670499876	0.00000000000000000	0.00000358697687380	0.00000000000000000	0.00248827997425571	0.00000000271309328	0.00000000000000000	0.00122236534843451	0.00065545424194028	0.00000000000000000	0.00000000000000000	0.00002109029587283	0.00000000000111336	0.00000006238207346	0.00839793402627812	0.00000062350378539	0.00130720301597187	0.00646984669164240	0.00001441537346784	0.00041963869931979	0.00152048294464194	0.00000000375233431	0.00151614458346095	0.00003176796475905	0.00175874300988881	0.00100446308057341	0.00778492543549923	0.00051204017387743
VNG0194H	0.00000000000000000	0.00085086743630843	0.00251874359457086	0.00525128884689542	0.00450348979841599	0.00801266612393090	0.01480791944170727	0.00000060643999766	0.00016496968095112	0.00452630012098353	0.00484820162123743	0.00164365016298598	0.00056101907117773	0.00683151483445046	0.00000000000000000	0.00101437445726299	0.00000000000000000	0.00037623110857218	0.00000000000000000	0.00316842576943791	0.00000000001011498	0.00000000000000000	0.00286459042654391	0.00191471748029571	0.00000000000000000	0.00000000000000000	0.00080443291702246	0.00493994101960249	0.01954296032696584	0.00103164861955865	0.00014737617904564	0.00157916361701192	0.00072559468404864	0.00305009403987333	0.00176337087544199	0.00232968909828459	0.00180593784656263	0.00627280210280268	0.00070200445640603	0.01292027071652006	0.00056307422981763	0.00235188955861838	0.00929059486782917
VNG0226G	0.01611793002102977	0.00437099723727528	0.00303221017540095	0.00000350532796110	0.00134167954257102	0.00112551388897441	0.00000000000000000	0.00036603432669128	0.00028296006995385	0.00005368525767475	0.00009199123093505	0.00000000000000000	0.00456989571938970	0.00000015940850829	0.00359847463751938	0.00068551695041964	0.00527743694145407	0.00212252871098859	0.00191739332678218	0.00088729423270564	0.01528466206360280	0.00193677273332552	0.00260774459384165	0.00295851853486053	0.00343527813495674	0.00216351918476876	0.00240904395236765	0.00000000000000000	0.00000000000000000	0.02750104279798950	0.00900591108414802	0.00128079944427018	0.00215734620832442	0.00000000000000000	0.00340008423803094	0.00046913550922682	0.00000000000000000	0.00000016079673507	0.00531302771057447	0.00018948304908843	0.00286198126878736	0.00000005526125508	0.00000000000000228
VNG0243C	0.00000000000000000	0.00708901321297855	0.00006183433526544	0.00095562976859182	0.00000000266257531	0.00000002532352448	0.00000000000000000	0.00000000000000000	0.00000000085922797	0.00028882952512959	0.00046858031540617	0.00000000000000000	0.00196768100198025	0.00054684689559107	0.00000000000000001	0.00207172128133929	0.00000000000000000	0.00639034727773216	0.00000000000000000	0.00215676973391619	0.00000007872987246	0.00000000000000000	0.00071023194205019	0.00030829209560486	0.00000000000000000	0.00000000000000000	0.00475803955740449	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00974934614650362	0.00364686078555992	0.00067937629611789	0.00000000000000000	0.00035015420071419	0.01013527802583882	0.00000000000000000	0.00001224328257448	0.00012820457968232	0.00000000753706833	0.00083124523906340	0.00007257504950288	0.00000000001401763
VNG0245G	0.02215767030077667	0.00368507627433064	0.00134333813514147	0.00000166411339889	0.00604552003912474	0.00895388060491519	0.00000000000000000	0.00000517870606383	0.00040652622737785	0.00004681824584147	0.00006177564567025	0.00000000000000000	0.00330239232419898	0.00000015341816407	0.00045430465647595	0.00075399339990060	0.00471592808139817	0.00224168259249715	0.00007864042016320	0.00072960850327152	0.00571836292879804	0.00000518393016801	0.00197799858904508	0.00275831319586830	0.00697442824465344	0.00048176295953166	0.00199047065623762	0.00000000000000000	0.00000000000000000	0.03723193278291903	0.00545542951209915	0.00115676925037972	0.00197878932139751	0.00000000000000000	0.00273990364860923	0.00042701016084448	0.00000000000000000	0.00000019030958827	0.00740983162299228	0.00004484719360459	0.00260448596172152	0.00000006206593324	0.00000000000000249
VNG0248C	0.00000000000000000	0.00063182407261558	0.00298287319306333	0.00245996287737079	0.00216971020295156	0.00250850343270887	0.00430666599259987	0.00035943015621359	0.00323954261952292	0.00265348986449231	0.00339726039825450	0.02600478991566834	0.00042190420873946	0.00948114466866821	0.00000000000000000	0.00270262701581434	0.00000000000000000	0.00094479374252564	0.00000000000000000	0.00248842208285452	0.00000000000101856	0.00000000000000000	0.00281282904336542	0.00244252559784800	0.00000000000000000	0.00000000000000000	0.00241994284806241	0.00402648971628765	0.00440973923762330	0.00000000215901869	0.00089352888394303	0.00107803126167874	0.00032077656286126	0.01694647040981875	0.00211325393496658	0.00215411519593836	0.00464299387748761	0.00884970339531406	0.00156722066478127	0.00354276195214914	0.00040492570509594	0.00073401214738621	0.00682188082121638
VNG0249G	0.00000000000000000	0.00070494352969370	0.00284371833723908	0.00268275994518764	0.00447427517700361	0.00442382631059410	0.00991279581431402	0.00090060751746335	0.00229510509723860	0.00357592922446792	0.00449736657432450	0.01924363165310862	0.00043691424815443	0.01103144246027053	0.00000000000000000	0.00349940072225715	0.00000000000000000	0.00118424860773648	0.00000000000000000	0.00255325303406693	0.00000000000157395	0.00000000000000000	0.00272957602215297	0.00282015919216822	0.00000000000000000	0.00000000000000000	0.00212238204886173	0.01080548842470507	0.01582242426720032	0.00268564890932211	0.00067703547753840	0.00153950818450138	0.00048001289979970	0.01650773784366279	0.00249182833496387	0.00226398182765929	0.00924407328228813	0.00921112783165485	0.00131216580909615	0.00656825613165951	0.00045154973123167	0.00078445367263007	0.01506828000204236
